Simulation,Trial
1.0,4.0
2.0,2.0
3.0,3.0
5.0,3.0
6.0,4.0
7.0,2.0
8.0,3.0
9.0,2.0
10.0,3.0
11.0,2.0
13.0,3.0
14.0,2.0
15.0,2.0
19.0,3.0
20.0,4.0
25.0,3.0
26.0,3.0
27.0,3.0
28.0,3.0
29.0,3.0
30.0,3.0
31.0,3.0
32.0,4.0
34.0,2.0
35.0,3.0
36.0,2.0
37.0,3.0
38.0,2.0
39.0,3.0
40.0,3.0
41.0,2.0
42.0,3.0
43.0,4.0
44.0,3.0
45.0,3.0
48.0,4.0
49.0,3.0
51.0,2.0
54.0,2.0
56.0,2.0
57.0,3.0
58.0,2.0
59.0,3.0
61.0,2.0
62.0,2.0
63.0,3.0
64.0,2.0
65.0,2.0
66.0,3.0
68.0,2.0
69.0,3.0
70.0,4.0
71.0,2.0
72.0,4.0
74.0,4.0
77.0,2.0
78.0,3.0
79.0,3.0
80.0,3.0
81.0,4.0
82.0,2.0
83.0,3.0
84.0,2.0
85.0,4.0
87.0,3.0
88.0,3.0
90.0,4.0
91.0,3.0
92.0,4.0
93.0,3.0
94.0,3.0
95.0,3.0
96.0,3.0
97.0,4.0
98.0,4.0
99.0,4.0
100.0,3.0
