Simulation,Trial
2.0,2.0
3.0,4.0
4.0,3.0
5.0,4.0
10.0,4.0
12.0,4.0
13.0,2.0
15.0,2.0
20.0,4.0
21.0,2.0
22.0,4.0
23.0,4.0
24.0,2.0
25.0,2.0
26.0,4.0
27.0,4.0
28.0,2.0
29.0,4.0
30.0,4.0
31.0,2.0
32.0,4.0
33.0,3.0
34.0,4.0
35.0,4.0
36.0,4.0
37.0,4.0
38.0,2.0
39.0,2.0
40.0,2.0
43.0,4.0
45.0,4.0
46.0,3.0
48.0,4.0
50.0,4.0
51.0,2.0
52.0,2.0
53.0,2.0
54.0,4.0
56.0,3.0
57.0,4.0
58.0,4.0
59.0,4.0
60.0,2.0
61.0,2.0
62.0,4.0
63.0,4.0
64.0,3.0
65.0,2.0
66.0,3.0
67.0,4.0
68.0,4.0
69.0,4.0
70.0,3.0
71.0,4.0
73.0,4.0
75.0,4.0
77.0,2.0
78.0,3.0
79.0,4.0
82.0,2.0
84.0,4.0
86.0,4.0
88.0,2.0
89.0,4.0
94.0,3.0
95.0,3.0
97.0,3.0
98.0,2.0
100.0,4.0
