Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,300.0,-2082603484.0,202202987.1169214,20220298.71169214,1.0,Conflict,bet,lose,-2082603184.0,-2082603484.0
1.0,0.0,0.0,300.0,-2082603484.0,202202987.1169214,20220298.71169214,1.0,Conflict,bet,win,600.0,
1.0,0.0,1.0,600.0,-163915644128.0,2066051498.3691216,619815449.5107365,1.0,Conflict,bet,win,900.0,
1.0,0.0,2.0,1050.0,-3443597653481.0,13491111132.356005,6745555566.178002,1.0,Conflict,bet,win,1500.0,
1.0,0.0,3.0,1800.0,-53030279406360.0,82210768809.6025,57547538166.72174,1.0,Conflict,bet,win,2550.0,
1.0,0.0,4.0,3075.0,-721775335400838.0,495159012026.4466,445643110823.80194,1.0,Conflict,bet,win,4350.0,
1.0,0.0,5.0,5250.0,-8134374510851738.0,2976419521703.8237,2976419521703.8237,1.0,Conflict,bet,lose,-8134374510849563.0,-8134374510851738
2.0,0.0,0.0,300.0,-2082603484.0,202202987.1169214,20220298.71169214,1.0,Conflict,bet,win,600.0,
2.0,0.0,1.0,600.0,-163915644128.0,2066051498.3691216,619815449.5107365,1.0,Conflict,bet,win,900.0,
2.0,0.0,2.0,1050.0,-3443597653481.0,13491111132.356005,6745555566.178002,1.0,Conflict,bet,win,1500.0,
2.0,0.0,3.0,1800.0,-53030279406360.0,82210768809.6025,57547538166.72174,1.0,Conflict,bet,win,2550.0,
2.0,0.0,4.0,3075.0,-721775335400838.0,495159012026.4466,445643110823.80194,1.0,Conflict,bet,win,4350.0,
2.0,0.0,5.0,5250.0,-8134374510851738.0,2976419521703.8237,2976419521703.8237,1.0,Conflict,bet,lose,-8134374510849563.0,-8134374510851738
3.0,0.0,0.0,300.0,-2082603484.0,202202987.1169214,20220298.71169214,1.0,Conflict,bet,lose,-2082603184.0,-2082603484.0
4.0,0.0,0.0,300.0,-2082603484.0,202202987.1169214,20220298.71169214,1.0,Conflict,bet,win,600.0,
4.0,0.0,1.0,600.0,-163915644128.0,2066051498.3691216,619815449.5107365,1.0,Conflict,bet,lose,-163915643828.0,-163915644128
5.0,0.0,0.0,300.0,-2082603484.0,202202987.1169214,20220298.71169214,1.0,Conflict,bet,lose,-2082603184.0,-2082603484.0
6.0,0.0,0.0,300.0,-2082603484.0,202202987.1169214,20220298.71169214,1.0,Conflict,bet,win,600.0,
6.0,0.0,1.0,600.0,-163915644128.0,2066051498.3691216,619815449.5107365,1.0,Conflict,bet,lose,-163915643828.0,-163915644128
7.0,0.0,0.0,300.0,-2082603484.0,202202987.1169214,20220298.71169214,1.0,Conflict,bet,win,600.0,
7.0,0.0,1.0,600.0,-163915644128.0,2066051498.3691216,619815449.5107365,1.0,Conflict,bet,lose,-163915643828.0,-163915644128
8.0,0.0,0.0,300.0,-2082603484.0,202202987.1169214,20220298.71169214,1.0,Conflict,bet,lose,-2082603184.0,-2082603484.0
9.0,0.0,0.0,300.0,-2082603484.0,202202987.1169214,20220298.71169214,1.0,Conflict,bet,win,600.0,
9.0,0.0,1.0,600.0,-163915644128.0,2066051498.3691216,619815449.5107365,1.0,Conflict,bet,win,900.0,
9.0,0.0,2.0,1050.0,-3443597653481.0,13491111132.356005,6745555566.178002,1.0,Conflict,bet,lose,-3443597653031.0,-3443597653481
10.0,0.0,0.0,300.0,-2082603484.0,202202987.1169214,20220298.71169214,1.0,Conflict,bet,win,600.0,
10.0,0.0,1.0,600.0,-163915644128.0,2066051498.3691216,619815449.5107365,1.0,Conflict,bet,win,900.0,
10.0,0.0,2.0,1050.0,-3443597653481.0,13491111132.356005,6745555566.178002,1.0,Conflict,bet,lose,-3443597653031.0,-3443597653481
11.0,0.0,0.0,300.0,-2082603484.0,202202987.1169214,20220298.71169214,1.0,Conflict,bet,lose,-2082603184.0,-2082603484.0
12.0,0.0,0.0,300.0,-2082603484.0,202202987.1169214,20220298.71169214,1.0,Conflict,bet,win,600.0,
12.0,0.0,1.0,600.0,-163915644128.0,2066051498.3691216,619815449.5107365,1.0,Conflict,bet,win,900.0,
12.0,0.0,2.0,1050.0,-3443597653481.0,13491111132.356005,6745555566.178002,1.0,Conflict,bet,lose,-3443597653031.0,-3443597653481
13.0,0.0,0.0,300.0,-2082603484.0,202202987.1169214,20220298.71169214,1.0,Conflict,bet,win,600.0,
13.0,0.0,1.0,600.0,-163915644128.0,2066051498.3691216,619815449.5107365,1.0,Conflict,bet,win,900.0,
13.0,0.0,2.0,1050.0,-3443597653481.0,13491111132.356005,6745555566.178002,1.0,Conflict,bet,win,1500.0,
13.0,0.0,3.0,1800.0,-53030279406360.0,82210768809.6025,57547538166.72174,1.0,Conflict,bet,win,2550.0,
13.0,0.0,4.0,3075.0,-721775335400838.0,495159012026.4466,445643110823.80194,1.0,Conflict,bet,lose,-721775335399563.0,-721775335400838
14.0,0.0,0.0,300.0,-2082603484.0,202202987.1169214,20220298.71169214,1.0,Conflict,bet,win,600.0,
14.0,0.0,1.0,600.0,-163915644128.0,2066051498.3691216,619815449.5107365,1.0,Conflict,bet,win,900.0,
14.0,0.0,2.0,1050.0,-3443597653481.0,13491111132.356005,6745555566.178002,1.0,Conflict,bet,lose,-3443597653031.0,-3443597653481
15.0,0.0,0.0,300.0,-2082603484.0,202202987.1169214,20220298.71169214,1.0,Conflict,bet,lose,-2082603184.0,-2082603484.0
