Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,200.0,-1.0,14.832838487775811,1.4832838487775812,1.0,Conflict,bet,lose,199.0,
0.0,0.0,1.0,300.0,-2.0,18.23285669908254,5.469857009724762,1.0,Conflict,bet,lose,97.5,
0.0,0.0,2.0,349.0,-2.0,19.692377036587516,9.846188518293758,1.0,Conflict,bet,lose,46.75,
0.0,0.0,3.0,372.0,-3.0,20.342595167245687,14.23981661707198,1.0,Conflict,bet,win,395.375,
0.0,0.0,4.0,570.0,-3.0,25.277859844920506,22.750073860428458,1.0,Conflict,bet,win,767.6875,
0.0,0.0,5.0,954.0,-4.0,32.854141458069506,32.854141458069506,1.0,Not-conflict,bet,win,1337.84375,
0.0,0.0,6.0,1623.0,-4.0,43.05782879423123,47.363611673654354,1.0,Conflict,bet,lose,664.921875,
0.0,0.0,7.0,1955.0,-5.0,47.3362338445413,61.537103997903685,1.0,Conflict,bet,lose,327.4609375,
0.0,0.0,8.0,2119.0,-5.0,49.31745499892018,73.97618249838027,1.0,Conflict,bet,lose,327.4609375,-5
1.0,0.0,0.0,200.0,-1.0,14.832838487775811,1.4832838487775812,1.0,Conflict,bet,win,400.0,
1.0,0.0,1.0,400.0,-2.0,21.108070478347962,6.332421143504388,1.0,Conflict,bet,lose,198.0,
1.0,0.0,2.0,499.0,-2.0,23.622898162078375,11.811449081039187,1.0,Conflict,bet,win,598.0,
1.0,0.0,3.0,798.0,-3.0,29.999876833446756,20.999913783412726,1.0,Conflict,bet,win,1097.0,
1.0,0.0,4.0,1346.0,-4.0,39.14568846225531,35.23111961602978,1.0,Conflict,bet,lose,544.5,
1.0,0.0,5.0,1618.0,-4.0,42.99025936717317,42.99025936717317,1.0,Not-conflict,bet,win,1890.25,
1.0,0.0,6.0,2563.0,-4.0,54.331668291062265,59.7648351201685,1.0,Conflict,bet,win,3508.125,
1.0,0.0,7.0,4317.0,-5.0,70.84474848096954,92.09817302526041,1.0,Conflict,bet,lose,1749.0625,
1.0,0.0,8.0,5192.0,-6.0,77.8225315227408,116.7337972841112,1.0,Conflict,bet,win,1749.0625,5192
2.0,0.0,0.0,200.0,-1.0,14.832838487775811,1.4832838487775812,1.0,Conflict,bet,lose,199.0,
2.0,0.0,1.0,300.0,-2.0,18.23285669908254,5.469857009724762,1.0,Conflict,bet,win,399.5,
2.0,0.0,2.0,500.0,-2.0,23.646982621811276,11.823491310905638,1.0,Conflict,bet,lose,197.75,
2.0,0.0,3.0,599.0,-3.0,25.924491857485087,18.14714430023956,1.0,Conflict,bet,win,697.875,
2.0,0.0,4.0,948.0,-3.0,32.748803977644116,29.473923579879706,1.0,Conflict,bet,win,1296.9375,
2.0,0.0,5.0,1596.0,-4.0,42.69172856321628,42.69172856321628,1.0,Not-conflict,bet,win,2244.46875,
2.0,0.0,6.0,2718.0,-5.0,55.98000994320414,61.57801093752455,1.0,Conflict,bet,lose,1117.234375,
2.0,0.0,7.0,3277.0,-5.0,61.571184511344,80.0425398647472,1.0,Conflict,bet,lose,553.6171875,
2.0,0.0,8.0,3554.0,-5.0,64.16750727963286,96.2512609194493,1.0,Conflict,bet,win,553.6171875,3554
3.0,0.0,0.0,200.0,-1.0,14.832838487775811,1.4832838487775812,1.0,Conflict,bet,lose,199.0,
3.0,0.0,1.0,300.0,-2.0,18.23285669908254,5.469857009724762,1.0,Conflict,bet,win,399.5,
3.0,0.0,2.0,500.0,-2.0,23.646982621811276,11.823491310905638,1.0,Conflict,bet,win,699.75,
3.0,0.0,3.0,850.0,-3.0,30.97948780875944,21.685641466131607,1.0,Conflict,bet,win,1199.875,
3.0,0.0,4.0,1450.0,-4.0,40.657092061181245,36.591382855063124,1.0,Conflict,bet,lose,595.9375,
3.0,0.0,5.0,1748.0,-4.0,44.71503623327384,44.71503623327384,1.0,Not-conflict,bet,lose,293.96875,
3.0,0.0,6.0,1895.0,-4.0,46.59111351371039,51.250224865081435,1.0,Conflict,bet,lose,142.984375,
3.0,0.0,7.0,1966.0,-5.0,47.471615170335554,61.71309972143622,1.0,Conflict,bet,win,2037.4921875,
3.0,0.0,8.0,2985.0,-5.0,58.71467573725279,88.07201360587919,1.0,Conflict,bet,lose,2037.4921875,-5
4.0,0.0,0.0,200.0,-1.0,14.832838487775811,1.4832838487775812,1.0,Conflict,bet,win,400.0,
4.0,0.0,1.0,400.0,-2.0,21.108070478347962,6.332421143504388,1.0,Conflict,bet,lose,198.0,
4.0,0.0,2.0,499.0,-2.0,23.622898162078375,11.811449081039187,1.0,Conflict,bet,win,598.0,
4.0,0.0,3.0,798.0,-3.0,29.999876833446756,20.999913783412726,1.0,Conflict,bet,win,1097.0,
4.0,0.0,4.0,1346.0,-4.0,39.14568846225531,35.23111961602978,1.0,Conflict,bet,lose,544.5,
4.0,0.0,5.0,1618.0,-4.0,42.99025936717317,42.99025936717317,1.0,Not-conflict,bet,win,1890.25,
4.0,0.0,6.0,2563.0,-4.0,54.331668291062265,59.7648351201685,1.0,Conflict,bet,win,3508.125,
4.0,0.0,7.0,4317.0,-5.0,70.84474848096954,92.09817302526041,1.0,Conflict,bet,lose,1749.0625,
4.0,0.0,8.0,5192.0,-6.0,77.8225315227408,116.7337972841112,1.0,Conflict,bet,lose,1749.0625,-6
5.0,0.0,0.0,200.0,-1.0,14.832838487775811,1.4832838487775812,1.0,Conflict,bet,lose,199.0,
5.0,0.0,1.0,300.0,-2.0,18.23285669908254,5.469857009724762,1.0,Conflict,bet,lose,97.5,
5.0,0.0,2.0,349.0,-2.0,19.692377036587516,9.846188518293758,1.0,Conflict,bet,win,397.75,
5.0,0.0,3.0,548.0,-3.0,24.776462780004554,17.343523946003188,1.0,Conflict,bet,lose,195.875,
5.0,0.0,4.0,646.0,-3.0,26.940667485646753,24.246600737082076,1.0,Conflict,bet,lose,94.9375,
5.0,0.0,5.0,693.0,-3.0,27.921144511539786,27.921144511539786,1.0,Not-conflict,bet,win,740.46875,
5.0,0.0,6.0,1063.0,-4.0,34.71406174853225,38.18546792338548,1.0,Conflict,bet,lose,366.234375,
5.0,0.0,7.0,1246.0,-4.0,37.63731930881724,48.928515101462416,1.0,Conflict,bet,win,1429.1171875,
5.0,0.0,8.0,1961.0,-5.0,47.410124433393385,71.11518665009008,1.0,Conflict,bet,win,1429.1171875,1961
6.0,0.0,0.0,200.0,-1.0,14.832838487775811,1.4832838487775812,1.0,Conflict,bet,win,400.0,
6.0,0.0,1.0,400.0,-2.0,21.108070478347962,6.332421143504388,1.0,Conflict,bet,lose,198.0,
6.0,0.0,2.0,499.0,-2.0,23.622898162078375,11.811449081039187,1.0,Conflict,bet,win,598.0,
6.0,0.0,3.0,798.0,-3.0,29.999876833446756,20.999913783412726,1.0,Conflict,bet,win,1097.0,
6.0,0.0,4.0,1346.0,-4.0,39.14568846225531,35.23111961602978,1.0,Conflict,bet,lose,544.5,
6.0,0.0,5.0,1618.0,-4.0,42.99025936717317,42.99025936717317,1.0,Not-conflict,bet,win,1890.25,
6.0,0.0,6.0,2563.0,-4.0,54.331668291062265,59.7648351201685,1.0,Conflict,bet,lose,941.125,
6.0,0.0,7.0,3034.0,-5.0,59.203301824279194,76.96429237156295,1.0,Conflict,bet,lose,465.5625,
6.0,0.0,8.0,3267.0,-5.0,61.47547731850832,92.21321597776247,1.0,Conflict,bet,lose,465.5625,-5
7.0,0.0,0.0,200.0,-1.0,14.832838487775811,1.4832838487775812,1.0,Conflict,bet,win,400.0,
7.0,0.0,1.0,400.0,-2.0,21.108070478347962,6.332421143504388,1.0,Conflict,bet,win,600.0,
7.0,0.0,2.0,700.0,-3.0,28.064344469397266,14.032172234698633,1.0,Conflict,bet,win,1000.0,
7.0,0.0,3.0,1200.0,-3.0,36.92353340477733,25.84647338334413,1.0,Conflict,bet,lose,497.0,
7.0,0.0,4.0,1448.0,-4.0,40.62853830636835,36.565684475731516,1.0,Conflict,bet,win,1696.5,
7.0,0.0,5.0,2296.0,-4.0,51.37297174066803,51.37297174066803,1.0,Not-conflict,bet,win,3144.25,
7.0,0.0,6.0,3868.0,-5.0,66.99318273537321,73.69250100891054,1.0,Conflict,bet,win,5440.125,
7.0,0.0,7.0,6588.0,-6.0,87.85077104854375,114.20600236310688,1.0,Conflict,bet,win,9308.0625,
7.0,0.0,8.0,11242.0,-7.0,115.31329519061802,172.96994278592703,1.0,Conflict,bet,lose,9308.0625,-7
8.0,0.0,0.0,200.0,-1.0,14.832838487775811,1.4832838487775812,1.0,Conflict,bet,lose,199.0,
8.0,0.0,1.0,300.0,-2.0,18.23285669908254,5.469857009724762,1.0,Conflict,bet,lose,97.5,
8.0,0.0,2.0,349.0,-2.0,19.692377036587516,9.846188518293758,1.0,Conflict,bet,win,397.75,
8.0,0.0,3.0,548.0,-3.0,24.776462780004554,17.343523946003188,1.0,Conflict,bet,win,746.875,
8.0,0.0,4.0,921.0,-3.0,32.27068259484714,29.043614335362424,1.0,Conflict,bet,lose,370.4375,
8.0,0.0,5.0,1106.0,-4.0,35.42185978744229,35.42185978744229,1.0,Not-conflict,bet,win,1291.21875,
8.0,0.0,6.0,1752.0,-4.0,44.767089280792575,49.24379820887184,1.0,Conflict,bet,win,2397.609375,
8.0,0.0,7.0,2951.0,-5.0,58.373310993831325,75.88530429198073,1.0,Conflict,bet,lose,1193.8046875,
8.0,0.0,8.0,3548.0,-5.0,64.11234440493511,96.16851660740267,1.0,Conflict,bet,lose,1193.8046875,-5
9.0,0.0,0.0,200.0,-1.0,14.832838487775811,1.4832838487775812,1.0,Conflict,bet,win,400.0,
9.0,0.0,1.0,400.0,-2.0,21.108070478347962,6.332421143504388,1.0,Conflict,bet,win,600.0,
9.0,0.0,2.0,700.0,-3.0,28.064344469397266,14.032172234698633,1.0,Conflict,bet,lose,297.0,
9.0,0.0,3.0,848.0,-3.0,30.94236385905599,21.659654701339193,1.0,Conflict,bet,win,996.5,
9.0,0.0,4.0,1346.0,-4.0,39.14568846225531,35.23111961602978,1.0,Conflict,bet,lose,494.25,
9.0,0.0,5.0,1593.0,-4.0,42.65086366299283,42.65086366299283,1.0,Not-conflict,bet,win,1840.125,
9.0,0.0,6.0,2513.0,-4.0,53.78955813442175,59.168513947863936,1.0,Conflict,bet,lose,916.0625,
9.0,0.0,7.0,2971.0,-5.0,58.5743462021866,76.14665006284258,1.0,Conflict,bet,win,3429.03125,
9.0,0.0,8.0,4686.0,-6.0,73.86494226210901,110.79741339316351,1.0,Conflict,bet,win,3429.03125,4686
10.0,0.0,0.0,200.0,-1.0,14.832838487775811,1.4832838487775812,1.0,Conflict,bet,lose,199.0,
10.0,0.0,1.0,300.0,-2.0,18.23285669908254,5.469857009724762,1.0,Conflict,bet,lose,97.5,
10.0,0.0,2.0,349.0,-2.0,19.692377036587516,9.846188518293758,1.0,Conflict,bet,lose,46.75,
10.0,0.0,3.0,372.0,-3.0,20.342595167245687,14.23981661707198,1.0,Conflict,bet,win,395.375,
10.0,0.0,4.0,570.0,-3.0,25.277859844920506,22.750073860428458,1.0,Conflict,bet,lose,194.6875,
10.0,0.0,5.0,667.0,-3.0,27.382938401586603,27.382938401586603,1.0,Not-conflict,bet,win,764.34375,
10.0,0.0,6.0,1049.0,-4.0,34.48059278105662,37.92865205916229,1.0,Conflict,bet,lose,378.171875,
10.0,0.0,7.0,1238.0,-4.0,37.51412387380799,48.768361035950385,1.0,Conflict,bet,win,1427.0859375,
10.0,0.0,8.0,1952.0,-5.0,47.29924679565977,70.94887019348965,1.0,Conflict,bet,win,1427.0859375,1952
11.0,0.0,0.0,200.0,-1.0,14.832838487775811,1.4832838487775812,1.0,Conflict,bet,lose,199.0,
11.0,0.0,1.0,300.0,-2.0,18.23285669908254,5.469857009724762,1.0,Conflict,bet,lose,97.5,
11.0,0.0,2.0,349.0,-2.0,19.692377036587516,9.846188518293758,1.0,Conflict,bet,lose,46.75,
11.0,0.0,3.0,372.0,-3.0,20.342595167245687,14.23981661707198,1.0,Conflict,bet,win,395.375,
11.0,0.0,4.0,570.0,-3.0,25.277859844920506,22.750073860428458,1.0,Conflict,bet,lose,194.6875,
11.0,0.0,5.0,667.0,-3.0,27.382938401586603,27.382938401586603,1.0,Not-conflict,bet,lose,94.34375,
11.0,0.0,6.0,714.0,-4.0,28.348650505698227,31.183515556268052,1.0,Conflict,bet,win,761.171875,
11.0,0.0,7.0,1095.0,-4.0,35.242100607560886,45.814730789829156,1.0,Conflict,bet,win,1475.5859375,
