Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,500.0,-1.0,0.0454878341331458,0.00454878341331458,1.0,Conflict,bet,lose,499.0,
0.0,0.0,1.0,750.0,-13.0,0.0678455301097708,0.02035365903293124,1.0,Conflict,bet,win,999.5,
0.0,0.0,2.0,1250.0,-82.0,0.11227009943445891,0.056135049717229456,1.0,Conflict,bet,lose,417.75,
0.0,0.0,3.0,1459.0,-198.0,0.13075832608109816,0.09153082825676871,1.0,Conflict,bet,win,1667.875,
0.0,0.0,4.0,2293.0,-692.0,0.2042063451312574,0.18378571061813168,1.0,Conflict,bet,lose,141.9375,
0.0,0.0,5.0,2364.0,-883.0,0.21043949070102672,0.21043949070102672,1.0,Conflict,bet,lose,-812.03125,-883
1.0,0.0,0.0,500.0,-1.0,0.0454878341331458,0.00454878341331458,1.0,Conflict,bet,lose,499.0,
1.0,0.0,1.0,750.0,-13.0,0.0678455301097708,0.02035365903293124,1.0,Conflict,bet,lose,236.5,
1.0,0.0,2.0,868.0,-43.0,0.07835943275788634,0.03917971637894317,1.0,Conflict,bet,win,986.25,
1.0,0.0,3.0,1361.0,-175.0,0.12209417535456905,0.08546592274819834,1.0,Conflict,bet,lose,318.125,
1.0,0.0,4.0,1520.0,-334.0,0.13614716805464602,0.12253245124918143,1.0,Conflict,bet,win,1679.0625,
1.0,0.0,5.0,2360.0,-880.0,0.21008839798214707,0.21008839798214707,1.0,Conflict,bet,win,3199.53125,
1.0,0.0,6.0,3960.0,-2612.0,0.34997601986322097,0.3849736218495431,1.0,Conflict,bet,lose,-1012.234375,-2612
2.0,0.0,0.0,500.0,-1.0,0.0454878341331458,0.00454878341331458,1.0,Conflict,bet,win,1000.0,
2.0,0.0,1.0,1000.0,-22.0,0.09009710458686536,0.02702913137605961,1.0,Conflict,bet,win,1500.0,
2.0,0.0,2.0,1750.0,-149.0,0.1564394752329223,0.07821973761646114,1.0,Conflict,bet,lose,601.0,
2.0,0.0,3.0,2050.0,-362.0,0.1828521795846013,0.1279965257092209,1.0,Conflict,bet,lose,-61.5,-362
3.0,0.0,0.0,500.0,-1.0,0.0454878341331458,0.00454878341331458,1.0,Conflict,bet,lose,499.0,
3.0,0.0,1.0,750.0,-13.0,0.0678455301097708,0.02035365903293124,1.0,Conflict,bet,win,999.5,
3.0,0.0,2.0,1250.0,-82.0,0.11227009943445891,0.056135049717229456,1.0,Conflict,bet,win,1749.75,
3.0,0.0,3.0,2125.0,-385.0,0.18944656875540378,0.13261259812878262,1.0,Conflict,bet,lose,489.875,
3.0,0.0,4.0,2370.0,-734.0,0.21096611418975714,0.18986950277078143,1.0,Conflict,bet,win,2614.9375,
3.0,0.0,5.0,3677.0,-1930.0,0.3253026143016551,0.3253026143016551,1.0,Conflict,bet,lose,-622.53125,-1930
4.0,0.0,0.0,500.0,-1.0,0.0454878341331458,0.00454878341331458,1.0,Conflict,bet,win,1000.0,
4.0,0.0,1.0,1000.0,-22.0,0.09009710458686536,0.02702913137605961,1.0,Conflict,bet,win,1500.0,
4.0,0.0,2.0,1750.0,-149.0,0.1564394752329223,0.07821973761646114,1.0,Conflict,bet,win,2500.0,
4.0,0.0,3.0,3000.0,-710.0,0.26616588578454514,0.18631612004918158,1.0,Conflict,bet,win,4250.0,
4.0,0.0,4.0,5125.0,-2876.0,0.45130379968590106,0.40617341971731097,1.0,Conflict,bet,win,7250.0,
4.0,0.0,5.0,8750.0,-8956.0,0.7647698792313462,0.7647698792313462,1.0,Conflict,bet,lose,-5331.0,-8956
5.0,0.0,0.0,500.0,-1.0,0.0454878341331458,0.00454878341331458,1.0,Conflict,bet,lose,499.0,
5.0,0.0,1.0,750.0,-13.0,0.0678455301097708,0.02035365903293124,1.0,Conflict,bet,lose,236.5,
5.0,0.0,2.0,868.0,-43.0,0.07835943275788634,0.03917971637894317,1.0,Conflict,bet,lose,75.25,
5.0,0.0,3.0,906.0,-85.0,0.08174086653792755,0.05721860657654928,1.0,Conflict,bet,lose,-47.375,-85
6.0,0.0,0.0,500.0,-1.0,0.0454878341331458,0.00454878341331458,1.0,Conflict,bet,win,1000.0,
6.0,0.0,1.0,1000.0,-22.0,0.09009710458686536,0.02702913137605961,1.0,Conflict,bet,win,1500.0,
6.0,0.0,2.0,1750.0,-149.0,0.1564394752329223,0.07821973761646114,1.0,Conflict,bet,lose,601.0,
6.0,0.0,3.0,2050.0,-362.0,0.1828521795846013,0.1279965257092209,1.0,Conflict,bet,lose,-61.5,-362
7.0,0.0,0.0,500.0,-1.0,0.0454878341331458,0.00454878341331458,1.0,Conflict,bet,win,1000.0,
7.0,0.0,1.0,1000.0,-22.0,0.09009710458686536,0.02702913137605961,1.0,Conflict,bet,lose,478.0,
7.0,0.0,2.0,1239.0,-81.0,0.11129589404906086,0.05564794702453043,1.0,Conflict,bet,lose,158.0,
7.0,0.0,3.0,1318.0,-165.0,0.11828983580940601,0.0828028850665842,1.0,Conflict,bet,lose,-86.0,-165
8.0,0.0,0.0,500.0,-1.0,0.0454878341331458,0.00454878341331458,1.0,Conflict,bet,win,1000.0,
8.0,0.0,1.0,1000.0,-22.0,0.09009710458686536,0.02702913137605961,1.0,Conflict,bet,lose,478.0,
8.0,0.0,2.0,1239.0,-81.0,0.11129589404906086,0.05564794702453043,1.0,Conflict,bet,win,1478.0,
