Simulation,Trial
1.0,3.0
3.0,4.0
4.0,4.0
5.0,3.0
7.0,3.0
8.0,3.0
9.0,3.0
11.0,3.0
12.0,4.0
13.0,3.0
14.0,4.0
15.0,4.0
19.0,3.0
20.0,3.0
21.0,4.0
23.0,3.0
24.0,3.0
25.0,3.0
32.0,4.0
33.0,3.0
34.0,4.0
35.0,4.0
36.0,4.0
37.0,3.0
38.0,3.0
39.0,4.0
40.0,4.0
44.0,4.0
46.0,4.0
51.0,4.0
52.0,3.0
53.0,4.0
54.0,4.0
55.0,4.0
56.0,4.0
57.0,4.0
58.0,3.0
59.0,4.0
62.0,3.0
63.0,4.0
65.0,4.0
67.0,4.0
68.0,4.0
71.0,4.0
74.0,4.0
76.0,3.0
78.0,4.0
79.0,3.0
81.0,4.0
82.0,4.0
83.0,4.0
84.0,4.0
86.0,4.0
87.0,4.0
88.0,4.0
91.0,3.0
92.0,4.0
93.0,4.0
94.0,4.0
95.0,4.0
96.0,3.0
97.0,4.0
98.0,3.0
99.0,4.0
