Simulation,Trial
1.0,2.0
2.0,2.0
3.0,2.0
4.0,4.0
5.0,4.0
11.0,2.0
12.0,4.0
13.0,3.0
14.0,4.0
15.0,3.0
16.0,4.0
23.0,3.0
25.0,3.0
26.0,4.0
28.0,3.0
31.0,4.0
32.0,2.0
33.0,3.0
34.0,3.0
43.0,4.0
44.0,3.0
45.0,2.0
46.0,4.0
48.0,4.0
49.0,2.0
51.0,2.0
53.0,4.0
55.0,4.0
56.0,3.0
57.0,4.0
58.0,2.0
59.0,4.0
60.0,2.0
61.0,2.0
64.0,2.0
70.0,4.0
71.0,3.0
72.0,4.0
73.0,4.0
74.0,4.0
75.0,2.0
76.0,2.0
77.0,2.0
78.0,4.0
79.0,2.0
80.0,2.0
82.0,2.0
84.0,4.0
87.0,4.0
88.0,3.0
90.0,4.0
92.0,3.0
94.0,4.0
96.0,3.0
97.0,3.0
100.0,3.0
