Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,300.0,-77.0,0.0799857675473981,0.007998576754739811,1.0,Conflict,bet,lose,523.0,
0.0,0.0,1.0,562.0,-238.0,0.11496991806216217,0.03449097541864865,1.0,Conflict,bet,lose,23.5,
0.0,0.0,2.0,574.0,-357.0,0.11638250623329638,0.05819125311664819,1.0,Conflict,bet,lose,-345.25,-357
1.0,0.0,0.0,300.0,-77.0,0.0799857675473981,0.007998576754739811,1.0,Conflict,bet,win,900.0,
1.0,0.0,1.0,750.0,-271.0,0.1358382386623663,0.04075147159870989,1.0,Conflict,bet,win,1200.0,
1.0,0.0,2.0,1350.0,-523.0,0.19079612479819935,0.09539806239909968,1.0,Conflict,bet,win,1950.0,
1.0,0.0,3.0,2325.0,-866.0,0.26123363930662724,0.18286354751463907,1.0,Conflict,bet,lose,109.0,
1.0,0.0,4.0,2380.0,-1064.0,0.2647878861822803,0.23830909756405225,1.0,Conflict,bet,win,2434.5,
1.0,0.0,5.0,3597.0,-1388.0,0.3361787085632478,0.3361787085632478,1.0,Conflict,bet,win,4814.25,
1.0,0.0,6.0,6004.0,-1880.0,0.4520384182051755,0.49724226002569305,1.0,Conflict,bet,lose,527.125,
1.0,0.0,7.0,6268.0,-2181.0,0.4634225753815301,0.6024493479959891,1.0,Conflict,bet,win,6531.5625,
1.0,0.0,8.0,9534.0,-2940.0,0.5905513501477602,0.8858270252216403,1.0,Conflict,bet,lose,6531.5625,-2940
2.0,0.0,0.0,300.0,-77.0,0.0799857675473981,0.007998576754739811,1.0,Conflict,bet,lose,523.0,
2.0,0.0,1.0,562.0,-238.0,0.11496991806216217,0.03449097541864865,1.0,Conflict,bet,win,823.5,
2.0,0.0,2.0,974.0,-452.0,0.15798785711062882,0.07899392855531441,1.0,Conflict,bet,win,1385.75,
2.0,0.0,3.0,1667.0,-746.0,0.2155338110515816,0.1508736677361071,1.0,Conflict,bet,lose,-53.125,-746
3.0,0.0,0.0,300.0,-77.0,0.0799857675473981,0.007998576754739811,1.0,Conflict,bet,win,900.0,
3.0,0.0,1.0,750.0,-271.0,0.1358382386623663,0.04075147159870989,1.0,Conflict,bet,lose,179.0,
3.0,0.0,2.0,840.0,-423.0,0.14503407811933186,0.07251703905966593,1.0,Conflict,bet,lose,-333.5,-423
4.0,0.0,0.0,300.0,-77.0,0.0799857675473981,0.007998576754739811,1.0,Conflict,bet,win,900.0,
4.0,0.0,1.0,750.0,-271.0,0.1358382386623663,0.04075147159870989,1.0,Conflict,bet,lose,179.0,
4.0,0.0,2.0,840.0,-423.0,0.14503407811933186,0.07251703905966593,1.0,Conflict,bet,win,929.5,
4.0,0.0,3.0,1305.0,-669.0,0.18709384794955078,0.13096569356468554,1.0,Conflict,bet,win,1769.75,
