Simulation,Trial
1.0,4.0
2.0,4.0
3.0,2.0
4.0,4.0
5.0,4.0
9.0,2.0
11.0,4.0
12.0,3.0
15.0,4.0
17.0,3.0
18.0,4.0
19.0,3.0
20.0,4.0
22.0,4.0
23.0,2.0
24.0,2.0
25.0,3.0
27.0,4.0
29.0,2.0
31.0,2.0
34.0,4.0
36.0,4.0
38.0,4.0
41.0,4.0
42.0,2.0
43.0,3.0
46.0,3.0
47.0,4.0
48.0,4.0
49.0,3.0
50.0,3.0
51.0,4.0
53.0,3.0
54.0,4.0
56.0,4.0
60.0,4.0
61.0,3.0
62.0,4.0
63.0,2.0
64.0,2.0
65.0,2.0
66.0,4.0
68.0,4.0
70.0,4.0
71.0,4.0
72.0,4.0
73.0,4.0
74.0,3.0
76.0,4.0
77.0,3.0
78.0,3.0
80.0,4.0
81.0,2.0
82.0,2.0
83.0,2.0
84.0,2.0
85.0,3.0
86.0,4.0
87.0,4.0
88.0,4.0
90.0,4.0
95.0,4.0
97.0,4.0
98.0,4.0
99.0,3.0
100.0,4.0
