Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,200.0,-17.0,0.012763771116159846,0.0012763771116159847,1.0,Conflict,bet,lose,383.0,
0.0,0.0,1.0,392.0,-78.0,0.025373037220450746,0.0076119111661352235,1.0,Conflict,bet,lose,113.5,
0.0,0.0,2.0,449.0,-135.0,0.029145458801673855,0.014572729400836927,1.0,Conflict,bet,lose,-78.25,-135
1.0,0.0,0.0,200.0,-17.0,0.012763771116159846,0.0012763771116159847,1.0,Conflict,bet,win,600.0,
1.0,0.0,1.0,500.0,-96.0,0.03252937780560823,0.009758813341682469,1.0,Conflict,bet,lose,204.0,
1.0,0.0,2.0,602.0,-173.0,0.03931836044551867,0.019659180222759334,1.0,Conflict,bet,lose,-71.0,-173
2.0,0.0,0.0,200.0,-17.0,0.012763771116159846,0.0012763771116159847,1.0,Conflict,bet,win,600.0,
2.0,0.0,1.0,500.0,-96.0,0.03252937780560823,0.009758813341682469,1.0,Conflict,bet,lose,204.0,
2.0,0.0,2.0,602.0,-173.0,0.03931836044551867,0.019659180222759334,1.0,Conflict,bet,lose,-71.0,-173
3.0,0.0,0.0,200.0,-17.0,0.012763771116159846,0.0012763771116159847,1.0,Conflict,bet,win,600.0,
3.0,0.0,1.0,500.0,-96.0,0.03252937780560823,0.009758813341682469,1.0,Conflict,bet,lose,204.0,
3.0,0.0,2.0,602.0,-173.0,0.03931836044551867,0.019659180222759334,1.0,Conflict,bet,lose,-71.0,-173
4.0,0.0,0.0,200.0,-17.0,0.012763771116159846,0.0012763771116159847,1.0,Conflict,bet,win,600.0,
4.0,0.0,1.0,500.0,-96.0,0.03252937780560823,0.009758813341682469,1.0,Conflict,bet,lose,204.0,
4.0,0.0,2.0,602.0,-173.0,0.03931836044551867,0.019659180222759334,1.0,Conflict,bet,lose,-71.0,-173
5.0,0.0,0.0,200.0,-17.0,0.012763771116159846,0.0012763771116159847,1.0,Conflict,bet,win,600.0,
5.0,0.0,1.0,500.0,-96.0,0.03252937780560823,0.009758813341682469,1.0,Conflict,bet,win,800.0,
5.0,0.0,2.0,900.0,-245.0,0.05928010773511019,0.029640053867555093,1.0,Conflict,bet,lose,155.0,
5.0,0.0,3.0,978.0,-350.0,0.06453025077592502,0.04517117554314751,1.0,Conflict,bet,lose,-272.5,-350
6.0,0.0,0.0,200.0,-17.0,0.012763771116159846,0.0012763771116159847,1.0,Conflict,bet,win,600.0,
6.0,0.0,1.0,500.0,-96.0,0.03252937780560823,0.009758813341682469,1.0,Conflict,bet,win,800.0,
6.0,0.0,2.0,900.0,-245.0,0.05928010773511019,0.029640053867555093,1.0,Conflict,bet,win,1300.0,
6.0,0.0,3.0,1550.0,-520.0,0.10326568873934766,0.07228598211754336,1.0,Conflict,bet,lose,130.0,
6.0,0.0,4.0,1615.0,-666.0,0.10768904654826783,0.09692014189344104,1.0,Conflict,bet,win,1680.0,
6.0,0.0,5.0,2455.0,-1045.0,0.1651467228392805,0.1651467228392805,1.0,Conflict,bet,lose,-205.0,-1045
7.0,0.0,0.0,200.0,-17.0,0.012763771116159846,0.0012763771116159847,1.0,Conflict,bet,lose,383.0,
7.0,0.0,1.0,392.0,-78.0,0.025373037220450746,0.0076119111661352235,1.0,Conflict,bet,win,583.5,
7.0,0.0,2.0,684.0,-194.0,0.04479398105385763,0.022396990526928815,1.0,Conflict,bet,lose,97.75,
