Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,600.0,-1.0,13.339859528872914,1.3339859528872915,1.0,Conflict,bet,lose,1199.0,
0.0,0.0,1.0,1200.0,-4.0,17.663160068412996,5.298948020523898,1.0,Conflict,bet,lose,595.5,
0.0,0.0,2.0,1498.0,-6.0,19.323343956681164,9.661671978340582,1.0,Conflict,bet,win,1795.75,
0.0,0.0,3.0,2396.0,-9.0,23.371799908446228,16.36025993591236,1.0,Conflict,bet,win,3293.875,
0.0,0.0,4.0,4043.0,-13.0,28.88783635656913,25.999052720912218,1.0,Conflict,bet,win,5689.9375,
0.0,0.0,5.0,6888.0,-17.0,35.844928717582974,35.844928717582974,1.0,Not-conflict,bet,lose,2827.96875,
0.0,0.0,6.0,8302.0,-20.0,38.66063697931766,42.52670067724943,1.0,Conflict,bet,win,9715.984375,
0.0,0.0,7.0,13160.0,-26.0,46.59063559198346,60.5678262695785,1.0,Conflict,bet,win,18017.9921875,
0.0,0.0,8.0,22169.0,-35.0,57.54759411773326,86.32139117659989,1.0,Conflict,bet,win,18017.9921875,22169
1.0,0.0,0.0,600.0,-1.0,13.339859528872914,1.3339859528872915,1.0,Conflict,bet,lose,1199.0,
1.0,0.0,1.0,1200.0,-4.0,17.663160068412996,5.298948020523898,1.0,Conflict,bet,lose,595.5,
1.0,0.0,2.0,1498.0,-6.0,19.323343956681164,9.661671978340582,1.0,Conflict,bet,win,1795.75,
1.0,0.0,3.0,2396.0,-9.0,23.371799908446228,16.36025993591236,1.0,Conflict,bet,lose,888.875,
1.0,0.0,4.0,2840.0,-12.0,25.0376709597869,22.533903863808213,1.0,Conflict,bet,win,3284.4375,
1.0,0.0,5.0,4482.0,-15.0,30.119385018662296,30.119385018662296,1.0,Not-conflict,bet,win,6124.21875,
1.0,0.0,6.0,7544.0,-19.0,37.19021424885651,40.90923567374217,1.0,Conflict,bet,win,10606.109375,
1.0,0.0,7.0,12847.0,-26.0,46.138630366757056,59.98021947678417,1.0,Conflict,bet,win,18150.0546875,
1.0,0.0,8.0,21922.0,-35.0,57.28705150730772,85.93057726096158,1.0,Conflict,bet,lose,18150.0546875,-35
2.0,0.0,0.0,600.0,-1.0,13.339859528872914,1.3339859528872915,1.0,Conflict,bet,lose,1199.0,
2.0,0.0,1.0,1200.0,-4.0,17.663160068412996,5.298948020523898,1.0,Conflict,bet,lose,595.5,
2.0,0.0,2.0,1498.0,-6.0,19.323343956681164,9.661671978340582,1.0,Conflict,bet,win,1795.75,
2.0,0.0,3.0,2396.0,-9.0,23.371799908446228,16.36025993591236,1.0,Conflict,bet,lose,888.875,
2.0,0.0,4.0,2840.0,-12.0,25.0376709597869,22.533903863808213,1.0,Conflict,bet,lose,432.4375,
2.0,0.0,5.0,3056.0,-13.0,25.79212391903925,25.79212391903925,1.0,Not-conflict,bet,lose,203.21875,
2.0,0.0,6.0,3158.0,-14.0,26.137371512170418,28.751108663387463,1.0,Conflict,bet,lose,87.609375,
2.0,0.0,7.0,3202.0,-17.0,26.284252928333192,34.16952880683315,1.0,Conflict,bet,win,3245.8046875,
2.0,0.0,8.0,4825.0,-21.0,31.032474962062295,46.54871244309344,1.0,Conflict,bet,lose,3245.8046875,-21
3.0,0.0,0.0,600.0,-1.0,13.339859528872914,1.3339859528872915,1.0,Conflict,bet,lose,1199.0,
3.0,0.0,1.0,1200.0,-4.0,17.663160068412996,5.298948020523898,1.0,Conflict,bet,win,1799.5,
3.0,0.0,2.0,2100.0,-7.0,22.15638047567701,11.078190237838506,1.0,Conflict,bet,lose,892.75,
3.0,0.0,3.0,2546.0,-9.0,23.953702517533532,16.767591762273472,1.0,Conflict,bet,lose,437.375,
3.0,0.0,4.0,2765.0,-12.0,24.76774855022554,22.290973695202986,1.0,Conflict,bet,win,2983.6875,
3.0,0.0,5.0,4257.0,-15.0,29.497620119033858,29.497620119033858,1.0,Not-conflict,bet,lose,1476.84375,
3.0,0.0,6.0,4995.0,-17.0,31.47073416628224,34.617807582910466,1.0,Conflict,bet,lose,721.421875,
3.0,0.0,7.0,5356.0,-20.0,32.37281237339438,42.084656085412696,1.0,Conflict,bet,lose,340.7109375,
3.0,0.0,8.0,5526.0,-22.0,32.78509199500886,49.1776379925133,1.0,Conflict,bet,win,340.7109375,5526
4.0,0.0,0.0,600.0,-1.0,13.339859528872914,1.3339859528872915,1.0,Conflict,bet,lose,1199.0,
4.0,0.0,1.0,1200.0,-4.0,17.663160068412996,5.298948020523898,1.0,Conflict,bet,win,1799.5,
4.0,0.0,2.0,2100.0,-7.0,22.15638047567701,11.078190237838506,1.0,Conflict,bet,win,2999.75,
4.0,0.0,3.0,3600.0,-11.0,27.561478613115366,19.293035029180754,1.0,Conflict,bet,win,5099.875,
4.0,0.0,4.0,6150.0,-15.0,34.236899018517825,30.813209116666044,1.0,Conflict,bet,lose,2534.9375,
4.0,0.0,5.0,7417.0,-18.0,36.93536992148638,36.93536992148638,1.0,Not-conflict,bet,lose,1249.46875,
4.0,0.0,6.0,8042.0,-20.0,38.16563106997055,41.98219417696761,1.0,Conflict,bet,win,8666.734375,
4.0,0.0,7.0,12375.0,-26.0,45.44444554444354,59.0777792077766,1.0,Conflict,bet,lose,4307.3671875,
4.0,0.0,8.0,14529.0,-30.0,48.495949649948656,72.74392447492298,1.0,Conflict,bet,win,4307.3671875,14529
5.0,0.0,0.0,600.0,-1.0,13.339859528872914,1.3339859528872915,1.0,Conflict,bet,lose,1199.0,
5.0,0.0,1.0,1200.0,-4.0,17.663160068412996,5.298948020523898,1.0,Conflict,bet,lose,595.5,
5.0,0.0,2.0,1498.0,-6.0,19.323343956681164,9.661671978340582,1.0,Conflict,bet,win,1795.75,
5.0,0.0,3.0,2396.0,-9.0,23.371799908446228,16.36025993591236,1.0,Conflict,bet,win,3293.875,
5.0,0.0,4.0,4043.0,-13.0,28.88783635656913,25.999052720912218,1.0,Conflict,bet,win,5689.9375,
5.0,0.0,5.0,6888.0,-17.0,35.844928717582974,35.844928717582974,1.0,Not-conflict,bet,lose,2827.96875,
5.0,0.0,6.0,8302.0,-20.0,38.66063697931766,42.52670067724943,1.0,Conflict,bet,win,9715.984375,
5.0,0.0,7.0,13160.0,-26.0,46.59063559198346,60.5678262695785,1.0,Conflict,bet,win,18017.9921875,
5.0,0.0,8.0,22169.0,-35.0,57.54759411773326,86.32139117659989,1.0,Conflict,bet,win,18017.9921875,22169
6.0,0.0,0.0,600.0,-1.0,13.339859528872914,1.3339859528872915,1.0,Conflict,bet,win,1800.0,
6.0,0.0,1.0,1500.0,-4.0,19.33378834662407,5.80013650398722,1.0,Conflict,bet,win,2400.0,
