Simulation,Trial
1.0,3.0
3.0,3.0
4.0,4.0
6.0,4.0
7.0,4.0
8.0,4.0
9.0,4.0
12.0,4.0
13.0,4.0
18.0,4.0
19.0,4.0
20.0,4.0
25.0,4.0
26.0,3.0
28.0,3.0
30.0,4.0
32.0,3.0
34.0,4.0
35.0,3.0
37.0,3.0
40.0,4.0
43.0,4.0
46.0,3.0
48.0,3.0
49.0,4.0
50.0,3.0
51.0,4.0
53.0,3.0
56.0,4.0
58.0,3.0
60.0,3.0
61.0,3.0
62.0,3.0
63.0,4.0
64.0,3.0
65.0,4.0
66.0,3.0
69.0,3.0
70.0,4.0
71.0,4.0
72.0,3.0
77.0,4.0
78.0,4.0
79.0,4.0
81.0,3.0
83.0,4.0
86.0,4.0
87.0,4.0
88.0,4.0
91.0,3.0
92.0,4.0
93.0,3.0
94.0,4.0
97.0,3.0
98.0,4.0
99.0,4.0
