Simulation,Trial
2.0,4.0
3.0,3.0
4.0,4.0
5.0,4.0
6.0,3.0
7.0,3.0
8.0,4.0
9.0,3.0
11.0,3.0
12.0,3.0
13.0,4.0
14.0,3.0
17.0,4.0
18.0,3.0
20.0,4.0
21.0,3.0
22.0,4.0
27.0,4.0
28.0,4.0
29.0,4.0
31.0,3.0
33.0,4.0
34.0,4.0
35.0,4.0
36.0,4.0
38.0,3.0
39.0,4.0
40.0,4.0
43.0,3.0
44.0,4.0
47.0,3.0
48.0,4.0
50.0,4.0
51.0,4.0
53.0,3.0
54.0,4.0
55.0,4.0
57.0,3.0
58.0,3.0
59.0,4.0
60.0,4.0
61.0,3.0
63.0,4.0
64.0,4.0
66.0,3.0
67.0,3.0
68.0,4.0
69.0,4.0
72.0,4.0
73.0,4.0
74.0,4.0
75.0,4.0
79.0,3.0
80.0,4.0
81.0,4.0
82.0,4.0
83.0,4.0
85.0,4.0
86.0,4.0
89.0,4.0
90.0,4.0
93.0,4.0
94.0,4.0
96.0,4.0
98.0,3.0
99.0,3.0
