Simulation,Trial
3.0,4.0
4.0,4.0
6.0,3.0
7.0,4.0
9.0,4.0
11.0,3.0
12.0,4.0
14.0,4.0
15.0,4.0
21.0,3.0
23.0,3.0
25.0,4.0
27.0,3.0
28.0,4.0
29.0,4.0
31.0,3.0
32.0,4.0
34.0,4.0
38.0,3.0
39.0,4.0
40.0,4.0
42.0,4.0
43.0,3.0
44.0,3.0
45.0,3.0
46.0,4.0
47.0,4.0
51.0,4.0
53.0,4.0
54.0,4.0
55.0,3.0
56.0,4.0
57.0,4.0
58.0,4.0
59.0,3.0
60.0,3.0
63.0,4.0
67.0,3.0
68.0,3.0
69.0,4.0
70.0,3.0
71.0,4.0
72.0,4.0
75.0,3.0
77.0,4.0
78.0,4.0
80.0,4.0
82.0,4.0
83.0,3.0
86.0,4.0
87.0,3.0
88.0,3.0
89.0,4.0
90.0,4.0
92.0,3.0
93.0,4.0
96.0,4.0
97.0,4.0
98.0,4.0
99.0,3.0
100.0,4.0
