Simulation,Trial
1.0,4.0
2.0,3.0
4.0,4.0
5.0,3.0
7.0,3.0
8.0,4.0
9.0,4.0
10.0,3.0
11.0,3.0
13.0,3.0
15.0,3.0
17.0,4.0
18.0,4.0
19.0,4.0
22.0,3.0
23.0,3.0
24.0,3.0
27.0,4.0
29.0,4.0
30.0,4.0
31.0,4.0
32.0,3.0
34.0,3.0
35.0,4.0
36.0,4.0
37.0,4.0
42.0,3.0
44.0,3.0
45.0,4.0
47.0,4.0
48.0,3.0
49.0,4.0
51.0,3.0
52.0,3.0
54.0,3.0
57.0,3.0
58.0,4.0
61.0,3.0
65.0,4.0
68.0,3.0
71.0,3.0
72.0,3.0
74.0,4.0
76.0,3.0
78.0,4.0
81.0,3.0
82.0,4.0
85.0,3.0
86.0,3.0
91.0,4.0
92.0,3.0
94.0,3.0
96.0,3.0
97.0,4.0
99.0,3.0
100.0,4.0
