Simulation,Trial
1.0,3.0
2.0,3.0
3.0,4.0
5.0,3.0
9.0,3.0
11.0,4.0
12.0,3.0
14.0,4.0
15.0,3.0
16.0,4.0
19.0,3.0
20.0,3.0
22.0,3.0
23.0,4.0
24.0,3.0
25.0,4.0
26.0,3.0
29.0,3.0
31.0,3.0
34.0,3.0
35.0,4.0
39.0,4.0
41.0,4.0
42.0,3.0
43.0,4.0
46.0,4.0
47.0,4.0
48.0,4.0
49.0,4.0
50.0,3.0
52.0,4.0
53.0,4.0
54.0,3.0
57.0,4.0
59.0,3.0
60.0,4.0
61.0,3.0
62.0,3.0
63.0,4.0
64.0,3.0
65.0,4.0
68.0,4.0
70.0,3.0
71.0,3.0
72.0,3.0
74.0,3.0
76.0,4.0
79.0,3.0
80.0,3.0
81.0,4.0
83.0,4.0
84.0,4.0
85.0,3.0
86.0,4.0
88.0,3.0
90.0,4.0
91.0,3.0
92.0,3.0
94.0,4.0
96.0,4.0
98.0,4.0
