Simulation,Trial
1.0,4.0
2.0,2.0
3.0,4.0
4.0,3.0
8.0,3.0
9.0,2.0
10.0,2.0
14.0,4.0
16.0,4.0
17.0,4.0
18.0,2.0
19.0,4.0
21.0,4.0
22.0,2.0
23.0,3.0
24.0,4.0
25.0,4.0
26.0,3.0
27.0,3.0
29.0,2.0
32.0,4.0
33.0,4.0
34.0,3.0
35.0,2.0
36.0,3.0
37.0,2.0
38.0,3.0
40.0,3.0
41.0,4.0
42.0,3.0
43.0,3.0
44.0,4.0
45.0,4.0
47.0,3.0
48.0,2.0
49.0,3.0
50.0,2.0
52.0,2.0
53.0,4.0
54.0,4.0
56.0,4.0
57.0,3.0
58.0,4.0
59.0,4.0
60.0,4.0
61.0,4.0
62.0,4.0
63.0,3.0
65.0,3.0
66.0,4.0
67.0,3.0
68.0,2.0
71.0,4.0
74.0,4.0
75.0,4.0
76.0,4.0
79.0,2.0
80.0,4.0
81.0,4.0
83.0,4.0
84.0,4.0
85.0,3.0
86.0,4.0
87.0,2.0
88.0,4.0
89.0,2.0
91.0,3.0
92.0,3.0
95.0,4.0
98.0,4.0
99.0,4.0
