Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,500.0,0.0,0.3524587310538326,0.03524587310538326,1.0,Not_conflict,bet,win,1000.0,
0.0,0.0,1.0,1000.0,-2.0,0.4037477847213988,0.12112433541641962,1.0,Conflict,bet,lose,498.0,
0.0,0.0,2.0,1249.0,-16.0,0.4217318396848868,0.2108659198424434,1.0,Conflict,bet,win,1498.0,
0.0,0.0,3.0,1998.0,-99.0,0.46240962714330774,0.3236867390003154,1.0,Conflict,bet,lose,650.0,
0.0,0.0,4.0,2323.0,-323.0,0.47627281971552027,0.42864553774396824,1.0,Conflict,bet,win,2648.0,
0.0,0.0,5.0,3647.0,-731.0,0.5202948918161461,0.5202948918161461,1.0,Not-conflict,bet,lose,593.0,
0.0,0.0,6.0,3944.0,-1165.0,0.5283403579528982,0.5811743937481881,1.0,Conflict,bet,lose,-868.5,-1165
1.0,0.0,0.0,500.0,0.0,0.3524587310538326,0.03524587310538326,1.0,Not_conflict,bet,lose,500.0,
1.0,0.0,1.0,750.0,-1.0,0.3816121205674835,0.11448363617024504,1.0,Conflict,bet,lose,249.0,
1.0,0.0,2.0,874.0,-12.0,0.3932297736172662,0.1966148868086331,1.0,Conflict,bet,lose,112.5,
1.0,0.0,3.0,930.0,-52.0,0.3980455842303296,0.2786319089612307,1.0,Conflict,bet,win,986.25,
1.0,0.0,4.0,1423.0,-215.0,0.43265159875547654,0.3893864388799289,1.0,Conflict,bet,win,1916.125,
1.0,0.0,5.0,2381.0,-513.0,0.4785804943463196,0.4785804943463196,1.0,Not-conflict,bet,lose,445.0625,
1.0,0.0,6.0,2604.0,-827.0,0.48705250856653615,0.5357577594231898,1.0,Conflict,bet,lose,-604.46875,-827
2.0,0.0,0.0,500.0,0.0,0.3524587310538326,0.03524587310538326,1.0,Not_conflict,bet,win,1000.0,
2.0,0.0,1.0,1000.0,-2.0,0.4037477847213988,0.12112433541641962,1.0,Conflict,bet,win,1500.0,
