Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,500.0,-38.0,0.04797125208804473,0.004797125208804473,1.0,Conflict,bet,win,1000.0,
0.0,0.0,1.0,1000.0,-225.0,0.09481860024627833,0.028445580073883498,1.0,Conflict,bet,win,1500.0,
0.0,0.0,2.0,1750.0,-649.0,0.1643614415536588,0.0821807207768294,1.0,Conflict,bet,win,2500.0,
0.0,0.0,3.0,3000.0,-1540.0,0.27919249074262054,0.19543474351983436,1.0,Conflict,bet,lose,-290.0,-1540
1.0,0.0,0.0,500.0,-38.0,0.04797125208804473,0.004797125208804473,1.0,Conflict,bet,win,1000.0,
1.0,0.0,1.0,1000.0,-225.0,0.09481860024627833,0.028445580073883498,1.0,Conflict,bet,lose,275.0,
1.0,0.0,2.0,1138.0,-425.0,0.107666695369248,0.053833347684624,1.0,Conflict,bet,lose,-287.5,-425
2.0,0.0,0.0,500.0,-38.0,0.04797125208804473,0.004797125208804473,1.0,Conflict,bet,lose,462.0,
2.0,0.0,1.0,731.0,-165.0,0.06968259592763905,0.020904778778291715,1.0,Conflict,bet,lose,66.0,
2.0,0.0,2.0,764.0,-288.0,0.0727736757271458,0.0363868378635729,1.0,Conflict,bet,win,797.0,
2.0,0.0,3.0,1162.0,-607.0,0.10989834788259965,0.07692884351781976,1.0,Conflict,bet,lose,-208.5,-607
3.0,0.0,0.0,500.0,-38.0,0.04797125208804473,0.004797125208804473,1.0,Conflict,bet,win,1000.0,
3.0,0.0,1.0,1000.0,-225.0,0.09481860024627833,0.028445580073883498,1.0,Conflict,bet,lose,275.0,
3.0,0.0,2.0,1138.0,-425.0,0.107666695369248,0.053833347684624,1.0,Conflict,bet,lose,-287.5,-425
4.0,0.0,0.0,500.0,-38.0,0.04797125208804473,0.004797125208804473,1.0,Conflict,bet,win,1000.0,
4.0,0.0,1.0,1000.0,-225.0,0.09481860024627833,0.028445580073883498,1.0,Conflict,bet,lose,275.0,
4.0,0.0,2.0,1138.0,-425.0,0.107666695369248,0.053833347684624,1.0,Conflict,bet,lose,-287.5,-425
5.0,0.0,0.0,500.0,-38.0,0.04797125208804473,0.004797125208804473,1.0,Conflict,bet,win,1000.0,
5.0,0.0,1.0,1000.0,-225.0,0.09481860024627833,0.028445580073883498,1.0,Conflict,bet,win,1500.0,
5.0,0.0,2.0,1750.0,-649.0,0.1643614415536588,0.0821807207768294,1.0,Conflict,bet,lose,101.0,
5.0,0.0,3.0,1800.0,-933.0,0.168976539666179,0.1182835777663253,1.0,Conflict,bet,win,1850.5,
5.0,0.0,4.0,2725.0,-1801.0,0.25401467983691994,0.22861321185322794,1.0,Conflict,bet,lose,-875.75,-1801
6.0,0.0,0.0,500.0,-38.0,0.04797125208804473,0.004797125208804473,1.0,Conflict,bet,win,1000.0,
