Simulation,Trial
1.0,3.0
2.0,4.0
3.0,3.0
4.0,4.0
5.0,3.0
7.0,2.0
8.0,2.0
11.0,4.0
12.0,4.0
13.0,3.0
14.0,4.0
16.0,3.0
18.0,3.0
19.0,4.0
23.0,3.0
24.0,2.0
25.0,2.0
26.0,4.0
27.0,4.0
28.0,3.0
29.0,2.0
31.0,3.0
33.0,4.0
35.0,4.0
36.0,3.0
37.0,2.0
38.0,4.0
39.0,2.0
40.0,2.0
41.0,3.0
42.0,4.0
45.0,4.0
47.0,4.0
49.0,2.0
50.0,3.0
52.0,3.0
53.0,2.0
54.0,3.0
55.0,3.0
56.0,4.0
58.0,3.0
59.0,3.0
60.0,3.0
62.0,3.0
63.0,3.0
65.0,4.0
66.0,3.0
67.0,2.0
70.0,2.0
71.0,2.0
72.0,2.0
74.0,2.0
75.0,3.0
76.0,3.0
77.0,3.0
78.0,3.0
80.0,3.0
82.0,2.0
84.0,3.0
85.0,4.0
86.0,4.0
87.0,3.0
88.0,3.0
89.0,3.0
90.0,3.0
91.0,3.0
92.0,4.0
93.0,3.0
94.0,3.0
95.0,2.0
96.0,2.0
97.0,2.0
98.0,4.0
100.0,4.0
