Simulation,Trial
2.0,3.0
3.0,2.0
4.0,3.0
5.0,3.0
6.0,2.0
8.0,4.0
9.0,2.0
12.0,2.0
14.0,2.0
15.0,4.0
16.0,4.0
20.0,4.0
21.0,2.0
22.0,3.0
23.0,3.0
25.0,3.0
26.0,3.0
27.0,4.0
28.0,2.0
29.0,3.0
30.0,2.0
34.0,3.0
35.0,2.0
36.0,2.0
38.0,3.0
40.0,2.0
41.0,2.0
42.0,3.0
43.0,2.0
44.0,3.0
45.0,3.0
46.0,2.0
47.0,3.0
48.0,3.0
50.0,4.0
51.0,2.0
52.0,2.0
53.0,3.0
54.0,2.0
55.0,3.0
57.0,2.0
59.0,3.0
60.0,2.0
61.0,3.0
62.0,2.0
64.0,3.0
65.0,4.0
66.0,2.0
67.0,3.0
69.0,3.0
72.0,4.0
73.0,4.0
74.0,4.0
75.0,2.0
76.0,2.0
77.0,2.0
79.0,2.0
80.0,3.0
81.0,3.0
84.0,3.0
85.0,3.0
86.0,3.0
87.0,3.0
88.0,3.0
89.0,4.0
90.0,2.0
91.0,3.0
92.0,2.0
94.0,2.0
96.0,2.0
98.0,2.0
99.0,2.0
100.0,4.0
