Simulation,Trial
1.0,2.0
3.0,2.0
4.0,4.0
5.0,2.0
6.0,3.0
7.0,3.0
8.0,3.0
9.0,3.0
11.0,4.0
12.0,3.0
13.0,2.0
14.0,3.0
15.0,3.0
16.0,2.0
17.0,3.0
18.0,2.0
19.0,3.0
20.0,3.0
21.0,2.0
22.0,3.0
23.0,2.0
24.0,4.0
25.0,4.0
26.0,2.0
27.0,4.0
28.0,4.0
29.0,2.0
32.0,4.0
33.0,3.0
34.0,3.0
35.0,4.0
37.0,2.0
38.0,2.0
41.0,4.0
42.0,4.0
43.0,3.0
46.0,3.0
47.0,3.0
51.0,4.0
52.0,3.0
53.0,3.0
54.0,4.0
56.0,2.0
57.0,4.0
58.0,3.0
59.0,3.0
60.0,3.0
61.0,4.0
62.0,2.0
63.0,2.0
64.0,4.0
66.0,3.0
67.0,2.0
68.0,2.0
70.0,3.0
71.0,2.0
72.0,3.0
73.0,3.0
74.0,2.0
75.0,3.0
76.0,3.0
77.0,4.0
81.0,3.0
82.0,2.0
83.0,2.0
84.0,2.0
86.0,3.0
88.0,2.0
89.0,4.0
90.0,2.0
91.0,4.0
92.0,4.0
93.0,3.0
96.0,4.0
98.0,3.0
100.0,3.0
