Simulation,Trial
1.0,4.0
3.0,3.0
6.0,3.0
7.0,4.0
8.0,3.0
9.0,3.0
10.0,4.0
12.0,4.0
14.0,4.0
16.0,4.0
17.0,4.0
19.0,3.0
21.0,4.0
22.0,3.0
25.0,4.0
28.0,4.0
30.0,3.0
33.0,3.0
34.0,3.0
35.0,3.0
37.0,4.0
39.0,4.0
40.0,3.0
42.0,4.0
43.0,3.0
47.0,3.0
49.0,4.0
51.0,3.0
53.0,4.0
54.0,4.0
57.0,4.0
58.0,3.0
59.0,4.0
63.0,4.0
65.0,4.0
66.0,4.0
71.0,3.0
72.0,4.0
73.0,3.0
74.0,4.0
75.0,3.0
77.0,3.0
78.0,3.0
79.0,4.0
80.0,3.0
81.0,4.0
87.0,3.0
88.0,3.0
89.0,4.0
92.0,3.0
93.0,4.0
95.0,4.0
96.0,4.0
99.0,4.0
100.0,4.0
