Simulation,Trial
1.0,4.0
2.0,4.0
3.0,4.0
4.0,4.0
9.0,3.0
11.0,4.0
12.0,4.0
15.0,4.0
16.0,3.0
17.0,3.0
19.0,4.0
20.0,3.0
21.0,3.0
23.0,4.0
24.0,3.0
25.0,4.0
26.0,4.0
28.0,4.0
29.0,4.0
30.0,4.0
31.0,4.0
32.0,3.0
34.0,4.0
36.0,4.0
37.0,4.0
38.0,4.0
40.0,4.0
41.0,3.0
43.0,4.0
44.0,4.0
46.0,4.0
48.0,4.0
49.0,4.0
50.0,4.0
51.0,4.0
53.0,4.0
55.0,4.0
57.0,4.0
59.0,3.0
60.0,4.0
61.0,3.0
64.0,4.0
69.0,3.0
71.0,3.0
73.0,4.0
75.0,4.0
76.0,4.0
78.0,4.0
81.0,3.0
83.0,3.0
84.0,4.0
85.0,4.0
88.0,4.0
89.0,3.0
90.0,4.0
93.0,4.0
94.0,4.0
97.0,4.0
99.0,4.0
100.0,4.0
