Simulation,Trial
1.0,3.0
2.0,4.0
3.0,3.0
4.0,4.0
6.0,4.0
11.0,4.0
17.0,3.0
19.0,3.0
20.0,3.0
21.0,4.0
22.0,4.0
23.0,4.0
24.0,4.0
25.0,4.0
30.0,4.0
31.0,4.0
33.0,4.0
34.0,4.0
35.0,4.0
36.0,4.0
38.0,4.0
39.0,4.0
40.0,3.0
43.0,4.0
45.0,4.0
46.0,3.0
47.0,3.0
48.0,4.0
49.0,3.0
52.0,4.0
53.0,3.0
54.0,4.0
55.0,3.0
58.0,3.0
60.0,3.0
61.0,3.0
63.0,4.0
65.0,4.0
66.0,3.0
67.0,3.0
68.0,4.0
76.0,4.0
77.0,3.0
78.0,4.0
79.0,4.0
80.0,3.0
81.0,3.0
83.0,3.0
84.0,4.0
85.0,4.0
86.0,3.0
87.0,4.0
91.0,4.0
92.0,3.0
94.0,4.0
96.0,4.0
97.0,4.0
98.0,4.0
99.0,3.0
100.0,3.0
