Simulation,Trial
1.0,4.0
5.0,3.0
7.0,4.0
10.0,3.0
11.0,3.0
12.0,4.0
13.0,4.0
14.0,4.0
16.0,4.0
17.0,4.0
19.0,4.0
20.0,3.0
21.0,4.0
23.0,3.0
24.0,3.0
26.0,4.0
27.0,3.0
29.0,4.0
30.0,3.0
31.0,3.0
32.0,4.0
35.0,3.0
36.0,3.0
39.0,3.0
42.0,4.0
45.0,4.0
46.0,3.0
48.0,4.0
50.0,4.0
51.0,3.0
54.0,3.0
56.0,4.0
57.0,3.0
58.0,4.0
59.0,3.0
64.0,4.0
65.0,4.0
66.0,3.0
67.0,3.0
68.0,3.0
69.0,3.0
71.0,4.0
72.0,3.0
73.0,4.0
77.0,3.0
84.0,4.0
87.0,3.0
88.0,4.0
90.0,4.0
91.0,4.0
93.0,3.0
94.0,3.0
97.0,3.0
98.0,4.0
99.0,3.0
