Simulation,Trial
1.0,3.0
2.0,4.0
5.0,4.0
6.0,4.0
7.0,3.0
8.0,3.0
9.0,3.0
10.0,3.0
11.0,3.0
12.0,4.0
13.0,4.0
14.0,3.0
15.0,3.0
18.0,3.0
19.0,4.0
20.0,4.0
21.0,4.0
22.0,3.0
23.0,2.0
25.0,3.0
28.0,2.0
29.0,4.0
32.0,4.0
34.0,3.0
36.0,4.0
37.0,3.0
38.0,2.0
39.0,3.0
40.0,3.0
41.0,4.0
43.0,3.0
46.0,3.0
47.0,4.0
48.0,3.0
51.0,2.0
52.0,4.0
54.0,3.0
55.0,3.0
57.0,4.0
58.0,4.0
60.0,3.0
61.0,3.0
62.0,2.0
63.0,3.0
65.0,2.0
67.0,3.0
69.0,4.0
71.0,4.0
72.0,4.0
73.0,3.0
75.0,3.0
80.0,3.0
81.0,3.0
83.0,2.0
84.0,4.0
86.0,4.0
88.0,3.0
89.0,3.0
90.0,3.0
92.0,2.0
94.0,4.0
97.0,4.0
98.0,3.0
99.0,4.0
100.0,4.0
