Simulation,Trial
2.0,3.0
3.0,3.0
5.0,2.0
6.0,3.0
7.0,4.0
8.0,3.0
10.0,2.0
11.0,4.0
12.0,3.0
14.0,3.0
15.0,2.0
18.0,3.0
19.0,3.0
21.0,3.0
23.0,3.0
25.0,4.0
27.0,2.0
28.0,3.0
30.0,4.0
32.0,3.0
33.0,3.0
34.0,3.0
36.0,4.0
37.0,2.0
39.0,3.0
41.0,2.0
42.0,3.0
43.0,4.0
44.0,4.0
45.0,3.0
46.0,3.0
47.0,3.0
48.0,4.0
49.0,4.0
50.0,4.0
51.0,2.0
52.0,4.0
53.0,4.0
54.0,3.0
55.0,3.0
56.0,2.0
57.0,3.0
59.0,2.0
61.0,3.0
62.0,4.0
63.0,3.0
65.0,4.0
66.0,3.0
68.0,3.0
69.0,4.0
70.0,3.0
71.0,4.0
74.0,3.0
75.0,3.0
76.0,2.0
77.0,3.0
78.0,3.0
80.0,3.0
82.0,3.0
83.0,3.0
84.0,3.0
85.0,2.0
86.0,4.0
87.0,2.0
88.0,3.0
89.0,2.0
90.0,2.0
91.0,3.0
92.0,4.0
93.0,3.0
94.0,2.0
95.0,4.0
97.0,4.0
98.0,3.0
99.0,2.0
100.0,4.0
