Simulation,Trial
1.0,4.0
2.0,4.0
6.0,3.0
7.0,3.0
8.0,3.0
9.0,4.0
16.0,3.0
17.0,3.0
18.0,3.0
19.0,4.0
20.0,3.0
21.0,3.0
23.0,4.0
28.0,3.0
29.0,3.0
30.0,3.0
32.0,4.0
34.0,4.0
35.0,3.0
36.0,3.0
42.0,4.0
43.0,3.0
44.0,3.0
46.0,4.0
49.0,3.0
51.0,4.0
52.0,3.0
55.0,3.0
57.0,3.0
58.0,4.0
59.0,4.0
64.0,3.0
65.0,4.0
66.0,3.0
68.0,3.0
70.0,3.0
71.0,4.0
73.0,3.0
74.0,3.0
75.0,4.0
77.0,4.0
79.0,3.0
80.0,3.0
81.0,3.0
82.0,4.0
84.0,3.0
85.0,4.0
86.0,4.0
87.0,3.0
88.0,4.0
90.0,4.0
91.0,4.0
92.0,3.0
93.0,3.0
94.0,4.0
95.0,4.0
96.0,4.0
98.0,3.0
100.0,4.0
