Simulation,Trial
1.0,2.0
4.0,4.0
5.0,3.0
6.0,2.0
7.0,2.0
8.0,4.0
10.0,2.0
11.0,2.0
12.0,3.0
13.0,2.0
15.0,2.0
16.0,4.0
17.0,4.0
18.0,4.0
21.0,3.0
22.0,4.0
23.0,2.0
24.0,4.0
26.0,2.0
28.0,4.0
30.0,2.0
31.0,2.0
34.0,4.0
35.0,2.0
36.0,2.0
37.0,2.0
39.0,4.0
40.0,4.0
44.0,4.0
45.0,4.0
46.0,4.0
48.0,3.0
51.0,4.0
53.0,2.0
54.0,4.0
55.0,4.0
56.0,2.0
59.0,4.0
61.0,2.0
62.0,2.0
63.0,4.0
65.0,4.0
66.0,2.0
67.0,4.0
69.0,3.0
70.0,4.0
71.0,2.0
72.0,4.0
73.0,4.0
74.0,4.0
75.0,4.0
76.0,4.0
77.0,2.0
78.0,2.0
79.0,3.0
81.0,4.0
83.0,2.0
86.0,4.0
89.0,2.0
90.0,4.0
92.0,4.0
94.0,2.0
95.0,4.0
97.0,2.0
99.0,4.0
