Simulation,Trial
1.0,4.0
2.0,2.0
4.0,4.0
5.0,2.0
6.0,3.0
7.0,3.0
8.0,2.0
10.0,4.0
12.0,4.0
13.0,3.0
14.0,2.0
15.0,4.0
17.0,4.0
18.0,4.0
20.0,3.0
22.0,4.0
24.0,2.0
25.0,4.0
28.0,3.0
30.0,4.0
31.0,3.0
36.0,3.0
37.0,2.0
44.0,4.0
45.0,2.0
48.0,3.0
49.0,3.0
50.0,4.0
51.0,4.0
53.0,2.0
54.0,4.0
55.0,2.0
56.0,2.0
57.0,4.0
58.0,2.0
59.0,4.0
60.0,2.0
61.0,2.0
62.0,3.0
63.0,4.0
64.0,4.0
65.0,4.0
66.0,2.0
69.0,4.0
70.0,2.0
73.0,2.0
75.0,3.0
77.0,4.0
80.0,2.0
81.0,4.0
84.0,2.0
85.0,4.0
86.0,3.0
88.0,2.0
89.0,4.0
90.0,4.0
92.0,4.0
93.0,4.0
95.0,3.0
98.0,3.0
99.0,4.0
100.0,3.0
