Simulation,Trial
2.0,2.0
3.0,3.0
4.0,4.0
5.0,4.0
6.0,4.0
7.0,4.0
8.0,2.0
9.0,4.0
10.0,3.0
11.0,4.0
13.0,4.0
15.0,4.0
16.0,2.0
17.0,2.0
18.0,4.0
19.0,4.0
20.0,2.0
22.0,3.0
23.0,3.0
24.0,3.0
25.0,2.0
26.0,3.0
27.0,3.0
28.0,2.0
30.0,3.0
31.0,2.0
32.0,2.0
34.0,4.0
35.0,2.0
37.0,3.0
38.0,2.0
39.0,4.0
40.0,3.0
41.0,2.0
42.0,2.0
43.0,3.0
44.0,2.0
45.0,2.0
46.0,4.0
47.0,3.0
48.0,3.0
49.0,4.0
50.0,4.0
51.0,4.0
52.0,3.0
53.0,3.0
54.0,2.0
56.0,4.0
58.0,3.0
59.0,4.0
60.0,3.0
61.0,3.0
62.0,3.0
63.0,3.0
64.0,2.0
65.0,4.0
66.0,3.0
67.0,3.0
68.0,2.0
69.0,3.0
70.0,2.0
71.0,3.0
72.0,3.0
73.0,2.0
74.0,3.0
76.0,4.0
77.0,2.0
78.0,2.0
80.0,2.0
81.0,2.0
83.0,3.0
85.0,4.0
86.0,4.0
87.0,3.0
89.0,4.0
90.0,3.0
91.0,3.0
92.0,3.0
94.0,3.0
95.0,2.0
96.0,2.0
97.0,3.0
98.0,2.0
99.0,3.0
100.0,3.0
