Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,700.0,-73.0,0.06706368100770878,0.0067063681007708785,1.0,Conflict,bet,lose,627.0,
0.0,0.0,1.0,1014.0,-409.0,0.1369678389417374,0.04109035168252122,1.0,Conflict,bet,win,1327.5,
0.0,0.0,2.0,1678.0,-1673.0,0.36154100794412125,0.18077050397206063,1.0,Conflict,bet,lose,-1009.25,-1673
1.0,0.0,0.0,700.0,-73.0,0.06706368100770878,0.0067063681007708785,1.0,Conflict,bet,win,1400.0,
1.0,0.0,1.0,1400.0,-739.0,0.25501879484780665,0.076505638454342,1.0,Conflict,bet,lose,-39.0,-739
2.0,0.0,0.0,700.0,-73.0,0.06706368100770878,0.0067063681007708785,1.0,Conflict,bet,win,1400.0,
2.0,0.0,1.0,1400.0,-739.0,0.25501879484780665,0.076505638454342,1.0,Conflict,bet,win,2100.0,
2.0,0.0,2.0,2450.0,-3347.0,0.7497327960217359,0.37486639801086796,1.0,Conflict,bet,lose,-2297.0,-3347
3.0,0.0,0.0,700.0,-73.0,0.06706368100770878,0.0067063681007708785,1.0,Conflict,bet,lose,627.0,
3.0,0.0,1.0,1014.0,-409.0,0.1369678389417374,0.04109035168252122,1.0,Conflict,bet,lose,-95.5,-409
4.0,0.0,0.0,700.0,-73.0,0.06706368100770878,0.0067063681007708785,1.0,Conflict,bet,lose,627.0,
4.0,0.0,1.0,1014.0,-409.0,0.1369678389417374,0.04109035168252122,1.0,Conflict,bet,win,1327.5,
4.0,0.0,2.0,1678.0,-1673.0,0.36154100794412125,0.18077050397206063,1.0,Conflict,bet,win,2341.75,
4.0,0.0,3.0,2849.0,-6075.0,1.0027110801045551,0.7018977560731885,1.0,Conflict,bet,lose,-4904.125,-6075
5.0,0.0,0.0,700.0,-73.0,0.06706368100770878,0.0067063681007708785,1.0,Conflict,bet,win,1400.0,
