Simulation,Trial
1.0,2.0
2.0,3.0
4.0,3.0
5.0,4.0
7.0,3.0
8.0,3.0
9.0,2.0
10.0,2.0
11.0,3.0
12.0,3.0
13.0,2.0
14.0,4.0
15.0,2.0
16.0,4.0
17.0,4.0
18.0,2.0
19.0,3.0
21.0,2.0
23.0,2.0
24.0,3.0
25.0,3.0
27.0,2.0
28.0,2.0
29.0,2.0
30.0,2.0
31.0,3.0
32.0,3.0
33.0,3.0
34.0,3.0
35.0,4.0
37.0,3.0
38.0,4.0
39.0,4.0
41.0,4.0
42.0,3.0
44.0,2.0
45.0,3.0
49.0,3.0
50.0,3.0
51.0,3.0
52.0,3.0
53.0,4.0
54.0,4.0
55.0,2.0
56.0,3.0
57.0,4.0
58.0,3.0
59.0,3.0
60.0,2.0
61.0,3.0
62.0,2.0
65.0,3.0
66.0,3.0
67.0,2.0
68.0,3.0
69.0,3.0
70.0,2.0
71.0,3.0
72.0,3.0
74.0,2.0
75.0,3.0
76.0,4.0
78.0,4.0
82.0,3.0
83.0,4.0
84.0,3.0
85.0,4.0
86.0,3.0
87.0,3.0
88.0,2.0
89.0,4.0
90.0,3.0
91.0,3.0
92.0,3.0
93.0,3.0
94.0,4.0
95.0,4.0
96.0,2.0
98.0,3.0
99.0,2.0
100.0,2.0
