Simulation,Trial
1.0,2.0
2.0,2.0
3.0,4.0
5.0,3.0
6.0,4.0
7.0,2.0
8.0,2.0
9.0,4.0
10.0,4.0
11.0,2.0
14.0,2.0
15.0,3.0
16.0,4.0
17.0,4.0
18.0,2.0
19.0,4.0
24.0,3.0
27.0,4.0
29.0,4.0
30.0,4.0
32.0,4.0
34.0,2.0
35.0,2.0
37.0,4.0
38.0,2.0
40.0,4.0
41.0,2.0
42.0,3.0
43.0,4.0
45.0,2.0
46.0,4.0
47.0,3.0
48.0,4.0
49.0,3.0
50.0,4.0
52.0,4.0
53.0,3.0
54.0,2.0
56.0,3.0
57.0,3.0
58.0,4.0
60.0,4.0
61.0,4.0
63.0,4.0
66.0,3.0
67.0,4.0
68.0,2.0
71.0,4.0
72.0,3.0
76.0,3.0
77.0,2.0
78.0,2.0
79.0,4.0
80.0,4.0
81.0,4.0
84.0,2.0
85.0,4.0
86.0,4.0
87.0,4.0
89.0,2.0
90.0,4.0
91.0,4.0
92.0,3.0
94.0,3.0
95.0,4.0
97.0,4.0
98.0,4.0
99.0,2.0
100.0,2.0
