Simulation,Trial
1.0,3.0
3.0,3.0
5.0,3.0
7.0,4.0
8.0,4.0
9.0,4.0
10.0,4.0
13.0,2.0
14.0,3.0
15.0,4.0
16.0,3.0
19.0,2.0
20.0,3.0
21.0,4.0
22.0,2.0
23.0,2.0
25.0,4.0
26.0,2.0
28.0,4.0
30.0,2.0
31.0,4.0
33.0,2.0
34.0,3.0
36.0,4.0
37.0,2.0
38.0,4.0
39.0,2.0
40.0,2.0
41.0,4.0
43.0,4.0
44.0,4.0
45.0,4.0
46.0,4.0
47.0,4.0
48.0,4.0
49.0,3.0
50.0,3.0
51.0,2.0
52.0,2.0
53.0,2.0
54.0,4.0
55.0,4.0
56.0,4.0
57.0,4.0
59.0,2.0
60.0,4.0
61.0,4.0
65.0,2.0
67.0,3.0
69.0,4.0
70.0,4.0
73.0,4.0
74.0,4.0
75.0,4.0
76.0,2.0
78.0,4.0
81.0,4.0
82.0,4.0
83.0,2.0
84.0,2.0
85.0,2.0
86.0,2.0
87.0,3.0
89.0,3.0
90.0,4.0
91.0,2.0
92.0,3.0
94.0,3.0
95.0,2.0
96.0,2.0
97.0,2.0
98.0,3.0
99.0,2.0
100.0,2.0
