Simulation,Trial
1.0,3.0
2.0,2.0
3.0,3.0
4.0,2.0
5.0,3.0
7.0,2.0
8.0,2.0
9.0,2.0
10.0,3.0
11.0,3.0
12.0,2.0
13.0,2.0
14.0,3.0
15.0,2.0
16.0,4.0
18.0,2.0
19.0,3.0
20.0,2.0
21.0,2.0
23.0,2.0
24.0,3.0
25.0,4.0
27.0,2.0
29.0,4.0
30.0,3.0
31.0,2.0
32.0,2.0
33.0,4.0
34.0,3.0
37.0,3.0
38.0,2.0
39.0,2.0
40.0,2.0
41.0,4.0
43.0,2.0
44.0,2.0
45.0,2.0
46.0,2.0
47.0,3.0
48.0,3.0
49.0,4.0
50.0,2.0
51.0,2.0
53.0,2.0
55.0,2.0
57.0,3.0
58.0,2.0
59.0,2.0
60.0,3.0
61.0,3.0
62.0,2.0
63.0,4.0
64.0,2.0
65.0,2.0
66.0,2.0
67.0,2.0
68.0,2.0
69.0,3.0
70.0,2.0
71.0,3.0
72.0,4.0
73.0,3.0
74.0,3.0
76.0,4.0
78.0,2.0
79.0,3.0
80.0,3.0
81.0,2.0
82.0,2.0
85.0,3.0
86.0,2.0
87.0,3.0
88.0,3.0
89.0,2.0
90.0,3.0
91.0,2.0
92.0,2.0
93.0,2.0
94.0,3.0
95.0,3.0
97.0,2.0
98.0,3.0
99.0,2.0
100.0,2.0
