Simulation,Trial
1.0,3.0
2.0,3.0
3.0,3.0
4.0,2.0
5.0,2.0
6.0,3.0
9.0,4.0
11.0,4.0
12.0,2.0
13.0,2.0
14.0,2.0
15.0,2.0
16.0,2.0
17.0,4.0
18.0,3.0
19.0,3.0
20.0,2.0
21.0,2.0
22.0,3.0
23.0,3.0
24.0,2.0
25.0,3.0
26.0,3.0
29.0,3.0
30.0,2.0
31.0,3.0
32.0,3.0
33.0,2.0
34.0,4.0
36.0,2.0
37.0,4.0
38.0,3.0
39.0,2.0
41.0,4.0
42.0,4.0
43.0,3.0
44.0,2.0
45.0,3.0
46.0,3.0
47.0,4.0
48.0,3.0
49.0,3.0
50.0,2.0
52.0,3.0
54.0,3.0
55.0,3.0
56.0,3.0
57.0,3.0
59.0,3.0
60.0,4.0
61.0,3.0
64.0,3.0
65.0,2.0
66.0,3.0
67.0,3.0
68.0,4.0
69.0,3.0
70.0,3.0
71.0,2.0
72.0,2.0
73.0,3.0
76.0,4.0
77.0,3.0
78.0,2.0
79.0,4.0
80.0,4.0
81.0,3.0
82.0,2.0
85.0,2.0
86.0,4.0
87.0,2.0
88.0,3.0
89.0,4.0
90.0,4.0
91.0,3.0
93.0,3.0
95.0,2.0
97.0,4.0
99.0,3.0
100.0,3.0
