Simulation,Trial
1.0,2.0
2.0,2.0
3.0,4.0
4.0,2.0
5.0,3.0
6.0,3.0
7.0,2.0
8.0,2.0
9.0,4.0
10.0,3.0
11.0,2.0
12.0,3.0
13.0,4.0
14.0,2.0
16.0,4.0
17.0,2.0
18.0,2.0
19.0,2.0
20.0,2.0
21.0,2.0
22.0,2.0
23.0,2.0
24.0,2.0
25.0,3.0
26.0,4.0
27.0,3.0
28.0,2.0
29.0,2.0
30.0,2.0
31.0,2.0
32.0,2.0
33.0,3.0
34.0,2.0
35.0,4.0
36.0,2.0
37.0,2.0
38.0,3.0
39.0,2.0
40.0,3.0
41.0,2.0
42.0,2.0
44.0,3.0
45.0,2.0
46.0,2.0
47.0,2.0
48.0,2.0
49.0,2.0
50.0,3.0
51.0,2.0
52.0,3.0
53.0,3.0
54.0,3.0
55.0,4.0
58.0,3.0
59.0,2.0
60.0,2.0
61.0,2.0
63.0,3.0
64.0,2.0
66.0,2.0
67.0,2.0
69.0,2.0
70.0,3.0
71.0,2.0
72.0,2.0
73.0,2.0
74.0,3.0
75.0,2.0
76.0,2.0
77.0,4.0
78.0,4.0
79.0,2.0
80.0,2.0
82.0,3.0
83.0,4.0
84.0,2.0
85.0,2.0
86.0,4.0
89.0,2.0
90.0,4.0
91.0,2.0
93.0,4.0
94.0,3.0
95.0,2.0
96.0,2.0
97.0,3.0
98.0,2.0
99.0,2.0
100.0,3.0
