Simulation,Trial
2.0,4.0
4.0,3.0
6.0,3.0
7.0,3.0
9.0,4.0
11.0,4.0
16.0,4.0
18.0,4.0
19.0,3.0
20.0,3.0
21.0,3.0
22.0,4.0
24.0,4.0
25.0,4.0
26.0,4.0
27.0,3.0
28.0,4.0
30.0,4.0
32.0,3.0
33.0,4.0
34.0,4.0
36.0,4.0
40.0,4.0
41.0,4.0
47.0,4.0
48.0,4.0
50.0,4.0
51.0,4.0
52.0,4.0
53.0,4.0
54.0,4.0
56.0,3.0
57.0,4.0
58.0,4.0
60.0,4.0
61.0,3.0
62.0,4.0
63.0,4.0
64.0,3.0
65.0,4.0
66.0,4.0
67.0,3.0
68.0,3.0
69.0,4.0
71.0,4.0
72.0,3.0
73.0,4.0
75.0,4.0
76.0,3.0
77.0,4.0
80.0,3.0
81.0,4.0
82.0,4.0
84.0,4.0
85.0,4.0
86.0,4.0
87.0,4.0
91.0,4.0
92.0,4.0
93.0,3.0
94.0,3.0
97.0,4.0
98.0,4.0
100.0,4.0
