Simulation,Trial
2.0,3.0
3.0,4.0
4.0,3.0
5.0,4.0
6.0,2.0
10.0,3.0
14.0,4.0
16.0,4.0
17.0,3.0
21.0,3.0
24.0,4.0
26.0,4.0
27.0,2.0
28.0,4.0
29.0,2.0
31.0,4.0
32.0,4.0
33.0,4.0
35.0,4.0
36.0,3.0
37.0,3.0
39.0,3.0
42.0,4.0
43.0,4.0
47.0,4.0
49.0,4.0
51.0,4.0
53.0,4.0
54.0,4.0
55.0,4.0
56.0,3.0
57.0,2.0
59.0,2.0
60.0,4.0
61.0,4.0
63.0,4.0
64.0,4.0
65.0,2.0
67.0,4.0
69.0,4.0
72.0,4.0
73.0,2.0
74.0,3.0
76.0,2.0
77.0,4.0
79.0,2.0
80.0,2.0
81.0,3.0
82.0,4.0
83.0,4.0
84.0,4.0
85.0,4.0
86.0,4.0
87.0,4.0
88.0,4.0
90.0,3.0
91.0,4.0
93.0,3.0
94.0,4.0
97.0,4.0
99.0,4.0
100.0,2.0
