Simulation,Trial
1.0,4.0
3.0,2.0
6.0,4.0
7.0,3.0
8.0,4.0
9.0,4.0
10.0,2.0
13.0,4.0
15.0,3.0
16.0,2.0
17.0,4.0
19.0,3.0
20.0,3.0
22.0,3.0
24.0,4.0
25.0,3.0
26.0,2.0
27.0,3.0
28.0,4.0
29.0,2.0
30.0,2.0
31.0,3.0
32.0,2.0
33.0,4.0
34.0,2.0
35.0,3.0
36.0,3.0
38.0,2.0
42.0,3.0
44.0,4.0
45.0,3.0
46.0,4.0
47.0,2.0
49.0,3.0
51.0,3.0
52.0,3.0
53.0,4.0
54.0,2.0
55.0,3.0
56.0,3.0
57.0,4.0
58.0,4.0
60.0,4.0
61.0,3.0
64.0,4.0
66.0,4.0
68.0,2.0
69.0,2.0
70.0,4.0
74.0,2.0
76.0,4.0
79.0,3.0
80.0,2.0
81.0,2.0
83.0,4.0
84.0,4.0
85.0,4.0
86.0,2.0
87.0,2.0
92.0,4.0
94.0,2.0
95.0,4.0
96.0,3.0
98.0,4.0
100.0,4.0
