Simulation,Trial
1.0,4.0
3.0,3.0
4.0,4.0
5.0,4.0
8.0,4.0
9.0,4.0
10.0,4.0
11.0,4.0
12.0,3.0
15.0,4.0
16.0,4.0
18.0,3.0
19.0,3.0
20.0,4.0
24.0,4.0
25.0,4.0
27.0,3.0
28.0,3.0
29.0,3.0
30.0,4.0
32.0,4.0
33.0,4.0
34.0,4.0
35.0,3.0
40.0,3.0
41.0,3.0
42.0,3.0
43.0,4.0
44.0,4.0
45.0,4.0
46.0,3.0
47.0,4.0
49.0,3.0
50.0,4.0
51.0,4.0
53.0,3.0
55.0,4.0
56.0,4.0
57.0,3.0
58.0,4.0
60.0,4.0
61.0,4.0
64.0,4.0
65.0,3.0
67.0,4.0
69.0,4.0
70.0,4.0
71.0,3.0
72.0,4.0
75.0,3.0
76.0,4.0
77.0,4.0
78.0,4.0
81.0,4.0
82.0,3.0
83.0,3.0
84.0,4.0
85.0,4.0
86.0,3.0
88.0,4.0
90.0,3.0
91.0,4.0
92.0,4.0
93.0,3.0
97.0,3.0
98.0,4.0
99.0,3.0
