Simulation,Trial
5.0,4.0
6.0,4.0
7.0,4.0
8.0,3.0
9.0,4.0
10.0,3.0
11.0,4.0
12.0,4.0
13.0,4.0
17.0,4.0
19.0,4.0
22.0,4.0
24.0,4.0
25.0,4.0
26.0,3.0
28.0,4.0
29.0,4.0
31.0,4.0
33.0,3.0
34.0,4.0
35.0,4.0
36.0,4.0
38.0,4.0
39.0,4.0
40.0,4.0
42.0,3.0
43.0,3.0
44.0,3.0
45.0,3.0
46.0,3.0
49.0,3.0
53.0,3.0
56.0,4.0
58.0,4.0
60.0,4.0
61.0,3.0
63.0,4.0
64.0,4.0
66.0,4.0
71.0,4.0
72.0,3.0
73.0,4.0
74.0,3.0
75.0,4.0
76.0,4.0
78.0,3.0
80.0,4.0
81.0,3.0
83.0,4.0
84.0,4.0
88.0,4.0
89.0,4.0
93.0,4.0
94.0,3.0
95.0,4.0
96.0,4.0
97.0,4.0
98.0,3.0
99.0,3.0
100.0,4.0
