ID,alpha,beta,n_simulation,initial_value,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,mean,median,mode,Q1,Q3
130.0,1.2,1.25,100.0,300,26.0,43.0,14.0,6.0,9.0,1.0,0.0,1.0,0.0,2.37,2.0,2.0,1.0,3.0
130.0,1.2,1.25,100.0,400,28.0,37.0,18.0,11.0,4.0,1.0,0.0,1.0,0.0,2.34,2.0,2.0,1.0,3.0
130.0,1.2,1.25,100.0,500,31.0,28.0,18.0,9.0,6.0,4.0,0.0,4.0,0.0,2.63,2.0,1.0,1.0,3.0
130.0,1.2,1.25,100.0,600,30.0,36.0,17.0,9.0,5.0,2.0,1.0,0.0,0.0,2.33,2.0,2.0,1.0,3.0
130.0,1.2,1.25,100.0,700,30.0,38.0,14.0,7.0,6.0,3.0,1.0,1.0,0.0,2.39,2.0,2.0,1.0,3.0
131.0,1.2,1.3,100.0,200,33.0,40.0,12.0,5.0,6.0,2.0,1.0,1.0,0.0,2.26,2.0,2.0,1.0,3.0
131.0,1.2,1.3,100.0,300,24.0,35.0,22.0,7.0,4.0,5.0,2.0,1.0,0.0,2.6,2.0,2.0,2.0,3.0
131.0,1.2,1.3,100.0,400,18.0,46.0,18.0,11.0,3.0,2.0,1.0,1.0,0.0,2.5,2.0,2.0,2.0,3.0
131.0,1.2,1.3,100.0,500,33.0,34.0,21.0,6.0,3.0,2.0,0.0,1.0,0.0,2.23,2.0,2.0,1.0,3.0
131.0,1.2,1.3,100.0,600,36.0,36.0,16.0,10.0,0.0,2.0,0.0,0.0,0.0,2.08,2.0,1.0,1.0,3.0
131.0,1.2,1.3,100.0,700,21.0,41.0,13.0,11.0,11.0,0.0,3.0,0.0,0.0,2.62,2.0,2.0,2.0,3.25
132.0,1.2,1.35,100.0,200,30.0,37.0,21.0,5.0,3.0,0.0,2.0,2.0,0.0,2.32,2.0,2.0,1.0,3.0
132.0,1.2,1.35,100.0,300,31.0,37.0,14.0,7.0,6.0,4.0,1.0,0.0,0.0,2.36,2.0,2.0,1.0,3.0
132.0,1.2,1.35,100.0,400,28.0,33.0,21.0,9.0,6.0,1.0,2.0,0.0,0.0,2.43,2.0,2.0,1.0,3.0
132.0,1.2,1.35,100.0,500,27.0,35.0,17.0,9.0,8.0,2.0,1.0,1.0,0.0,2.51,2.0,2.0,1.0,3.0
132.0,1.2,1.35,100.0,600,23.0,40.0,16.0,7.0,10.0,1.0,1.0,2.0,0.0,2.58,2.0,2.0,2.0,3.0
132.0,1.2,1.35,100.0,700,21.0,39.0,16.0,12.0,6.0,2.0,3.0,1.0,0.0,2.66,2.0,2.0,2.0,3.0
133.0,1.25,1.1,100.0,200,0.0,27.0,23.0,26.0,10.0,6.0,3.0,5.0,0.0,3.74,3.5,2.0,2.0,4.0
133.0,1.25,1.1,100.0,300,0.0,25.0,44.0,17.0,6.0,6.0,1.0,1.0,0.0,3.31,3.0,3.0,2.75,4.0
133.0,1.25,1.1,100.0,400,0.0,21.0,46.0,13.0,14.0,5.0,1.0,0.0,0.0,3.39,3.0,3.0,3.0,4.0
133.0,1.25,1.1,100.0,500,0.0,21.0,46.0,19.0,6.0,5.0,0.0,3.0,0.0,3.4,3.0,3.0,3.0,4.0
133.0,1.25,1.1,100.0,600,0.0,22.0,36.0,15.0,20.0,3.0,2.0,2.0,0.0,3.6,3.0,3.0,3.0,5.0
133.0,1.25,1.1,100.0,700,0.0,28.0,32.0,19.0,12.0,3.0,1.0,5.0,0.0,3.53,3.0,3.0,2.0,4.0
134.0,1.25,1.15,100.0,200,0.0,29.0,41.0,16.0,7.0,4.0,0.0,3.0,0.0,3.28,3.0,3.0,2.0,4.0
134.0,1.25,1.15,100.0,300,0.0,22.0,34.0,24.0,9.0,8.0,3.0,0.0,0.0,3.56,3.0,3.0,3.0,4.0
134.0,1.25,1.15,100.0,400,0.0,22.0,35.0,22.0,7.0,9.0,3.0,2.0,0.0,3.63,3.0,3.0,3.0,4.0
134.0,1.25,1.15,100.0,500,0.0,27.0,41.0,16.0,9.0,3.0,1.0,3.0,0.0,3.35,3.0,3.0,2.0,4.0
134.0,1.25,1.15,100.0,600,0.0,29.0,37.0,17.0,7.0,2.0,5.0,3.0,0.0,3.43,3.0,3.0,2.0,4.0
134.0,1.25,1.15,100.0,700,0.0,27.0,28.0,29.0,6.0,4.0,3.0,3.0,0.0,3.53,3.0,4.0,2.0,4.0
135.0,1.25,1.2,100.0,200,0.0,18.0,44.0,24.0,8.0,2.0,3.0,1.0,0.0,3.45,3.0,3.0,3.0,4.0
135.0,1.25,1.2,100.0,300,0.0,25.0,30.0,22.0,9.0,6.0,4.0,4.0,0.0,3.69,3.0,3.0,2.75,4.0
135.0,1.25,1.2,100.0,400,0.0,51.0,24.0,10.0,11.0,2.0,2.0,0.0,0.0,2.95,2.0,2.0,2.0,3.25
135.0,1.25,1.2,100.0,500,0.0,42.0,25.0,14.0,8.0,7.0,0.0,4.0,0.0,3.29,3.0,2.0,2.0,4.0
135.0,1.25,1.2,100.0,600,0.0,36.0,36.0,7.0,13.0,6.0,2.0,0.0,0.0,3.23,3.0,2.0,2.0,4.0
135.0,1.25,1.2,100.0,700,0.0,30.0,34.0,14.0,13.0,5.0,2.0,2.0,0.0,3.43,3.0,3.0,2.0,4.0
136.0,1.25,1.3,100.0,200,22.0,35.0,27.0,10.0,1.0,4.0,0.0,1.0,0.0,2.5,2.0,2.0,2.0,3.0
136.0,1.25,1.3,100.0,300,22.0,38.0,17.0,12.0,5.0,2.0,3.0,1.0,0.0,2.63,2.0,2.0,2.0,3.0
136.0,1.25,1.3,100.0,400,23.0,30.0,22.0,9.0,11.0,2.0,1.0,2.0,0.0,2.75,2.0,2.0,2.0,3.25
136.0,1.25,1.3,100.0,500,27.0,32.0,16.0,17.0,2.0,3.0,1.0,2.0,0.0,2.58,2.0,2.0,1.0,3.25
136.0,1.25,1.3,100.0,600,27.0,33.0,21.0,5.0,8.0,4.0,1.0,1.0,0.0,2.55,2.0,2.0,1.0,3.0
136.0,1.25,1.3,100.0,700,25.0,32.0,21.0,13.0,7.0,2.0,0.0,0.0,0.0,2.51,2.0,2.0,1.75,3.0
137.0,1.25,1.35,100.0,200,28.0,31.0,21.0,9.0,6.0,1.0,3.0,1.0,0.0,2.54,2.0,2.0,1.0,3.0
137.0,1.25,1.35,100.0,300,23.0,42.0,16.0,9.0,5.0,4.0,0.0,1.0,0.0,2.48,2.0,2.0,2.0,3.0
137.0,1.25,1.35,100.0,400,23.0,41.0,20.0,8.0,3.0,2.0,0.0,3.0,0.0,2.48,2.0,2.0,2.0,3.0
137.0,1.25,1.35,100.0,500,23.0,39.0,23.0,8.0,2.0,2.0,0.0,3.0,0.0,2.48,2.0,2.0,2.0,3.0
137.0,1.25,1.35,100.0,600,23.0,32.0,19.0,15.0,4.0,3.0,0.0,4.0,0.0,2.74,2.0,2.0,2.0,4.0
137.0,1.25,1.35,100.0,700,28.0,45.0,14.0,6.0,5.0,1.0,0.0,1.0,0.0,2.23,2.0,2.0,1.0,3.0
138.0,1.25,1.4,100.0,200,30.0,35.0,18.0,10.0,5.0,0.0,1.0,1.0,0.0,2.34,2.0,2.0,1.0,3.0
138.0,1.25,1.4,100.0,300,25.0,44.0,17.0,6.0,4.0,2.0,1.0,1.0,0.0,2.35,2.0,2.0,1.75,3.0
138.0,1.25,1.4,100.0,400,27.0,34.0,21.0,10.0,4.0,0.0,3.0,1.0,0.0,2.47,2.0,2.0,1.0,3.0
138.0,1.25,1.4,100.0,500,25.0,43.0,13.0,6.0,7.0,4.0,2.0,0.0,0.0,2.47,2.0,2.0,1.75,3.0
138.0,1.25,1.4,100.0,600,21.0,39.0,17.0,14.0,3.0,3.0,0.0,3.0,0.0,2.63,2.0,2.0,2.0,3.0
138.0,1.25,1.4,100.0,700,19.0,39.0,24.0,10.0,3.0,5.0,0.0,0.0,0.0,2.54,2.0,2.0,2.0,3.0
139.0,1.3,1.15,100.0,200,0.0,29.0,29.0,19.0,12.0,5.0,3.0,3.0,0.0,3.56,3.0,2.0,2.0,4.0
139.0,1.3,1.15,100.0,300,0.0,22.0,41.0,12.0,11.0,7.0,5.0,2.0,0.0,3.63,3.0,3.0,3.0,4.25
139.0,1.3,1.15,100.0,400,0.0,25.0,42.0,17.0,11.0,3.0,1.0,1.0,0.0,3.32,3.0,3.0,2.75,4.0
139.0,1.3,1.15,100.0,500,0.0,25.0,31.0,27.0,9.0,4.0,2.0,2.0,0.0,3.5,3.0,3.0,2.75,4.0
139.0,1.3,1.15,100.0,600,0.0,23.0,39.0,22.0,5.0,4.0,3.0,4.0,0.0,3.53,3.0,3.0,3.0,4.0
139.0,1.3,1.15,100.0,700,0.0,23.0,32.0,21.0,14.0,5.0,2.0,3.0,0.0,3.64,3.0,3.0,3.0,4.0
140.0,1.3,1.2,100.0,200,0.0,27.0,33.0,25.0,9.0,5.0,0.0,1.0,0.0,3.36,3.0,3.0,2.0,4.0
140.0,1.3,1.2,100.0,300,0.0,25.0,44.0,16.0,9.0,3.0,0.0,3.0,0.0,3.33,3.0,3.0,2.75,4.0
140.0,1.3,1.2,100.0,400,0.0,29.0,34.0,17.0,8.0,7.0,2.0,3.0,0.0,3.48,3.0,3.0,2.0,4.0
140.0,1.3,1.2,100.0,500,0.0,16.0,48.0,15.0,10.0,7.0,3.0,1.0,0.0,3.57,3.0,3.0,3.0,4.0
140.0,1.3,1.2,100.0,600,0.0,20.0,40.0,16.0,11.0,7.0,1.0,5.0,0.0,3.68,3.0,3.0,3.0,4.0
140.0,1.3,1.2,100.0,700,0.0,30.0,29.0,18.0,14.0,4.0,1.0,4.0,0.0,3.52,3.0,2.0,2.0,4.0
141.0,1.3,1.25,100.0,200,0.0,28.0,33.0,20.0,8.0,7.0,2.0,2.0,0.0,3.47,3.0,3.0,2.0,4.0
141.0,1.3,1.25,100.0,300,0.0,37.0,24.0,14.0,14.0,5.0,4.0,2.0,0.0,3.46,3.0,2.0,2.0,4.25
141.0,1.3,1.25,100.0,400,0.0,39.0,22.0,24.0,11.0,1.0,2.0,1.0,0.0,3.23,3.0,2.0,2.0,4.0
141.0,1.3,1.25,100.0,500,0.0,38.0,33.0,16.0,6.0,5.0,1.0,1.0,0.0,3.14,3.0,2.0,2.0,4.0
141.0,1.3,1.25,100.0,600,0.0,43.0,29.0,13.0,10.0,2.0,3.0,0.0,0.0,3.08,3.0,2.0,2.0,4.0
141.0,1.3,1.25,100.0,700,0.0,34.0,38.0,11.0,9.0,4.0,2.0,2.0,0.0,3.25,3.0,3.0,2.0,4.0
142.0,1.3,1.35,100.0,200,28.0,35.0,14.0,15.0,5.0,3.0,0.0,0.0,0.0,2.43,2.0,2.0,1.0,3.0
142.0,1.3,1.35,100.0,300,23.0,44.0,17.0,10.0,2.0,2.0,1.0,1.0,0.0,2.39,2.0,2.0,2.0,3.0
142.0,1.3,1.35,100.0,400,23.0,39.0,18.0,9.0,5.0,3.0,1.0,2.0,0.0,2.57,2.0,2.0,2.0,3.0
142.0,1.3,1.35,100.0,500,15.0,40.0,22.0,14.0,5.0,2.0,1.0,1.0,0.0,2.69,2.0,2.0,2.0,3.0
142.0,1.3,1.35,100.0,600,20.0,36.0,18.0,14.0,6.0,5.0,1.0,0.0,0.0,2.69,2.0,2.0,2.0,4.0
142.0,1.3,1.35,100.0,700,20.0,41.0,17.0,11.0,7.0,1.0,2.0,1.0,0.0,2.6,2.0,2.0,2.0,3.0
143.0,1.3,1.4,100.0,200,21.0,43.0,9.0,12.0,8.0,3.0,2.0,2.0,0.0,2.7,2.0,2.0,2.0,4.0
143.0,1.3,1.4,100.0,300,25.0,36.0,25.0,11.0,2.0,1.0,0.0,0.0,0.0,2.32,2.0,2.0,1.75,3.0
143.0,1.3,1.4,100.0,400,21.0,38.0,16.0,11.0,9.0,1.0,2.0,2.0,0.0,2.7,2.0,2.0,2.0,3.25
143.0,1.3,1.4,100.0,500,29.0,31.0,20.0,12.0,6.0,0.0,1.0,1.0,0.0,2.44,2.0,2.0,1.0,3.0
143.0,1.3,1.4,100.0,600,24.0,32.0,23.0,9.0,7.0,2.0,2.0,1.0,0.0,2.62,2.0,2.0,2.0,3.0
143.0,1.3,1.4,100.0,700,29.0,36.0,16.0,12.0,2.0,3.0,2.0,0.0,0.0,2.39,2.0,2.0,1.0,3.0
144.0,1.3,1.45,100.0,200,44.0,26.0,17.0,6.0,4.0,0.0,2.0,1.0,0.0,2.13,2.0,1.0,1.0,3.0
144.0,1.3,1.45,100.0,300,30.0,43.0,13.0,8.0,5.0,0.0,0.0,1.0,0.0,2.2,2.0,2.0,1.0,3.0
144.0,1.3,1.45,100.0,400,27.0,34.0,20.0,8.0,4.0,1.0,2.0,4.0,0.0,2.59,2.0,2.0,1.0,3.0
144.0,1.3,1.45,100.0,500,30.0,37.0,21.0,4.0,4.0,3.0,0.0,1.0,0.0,2.29,2.0,2.0,1.0,3.0
144.0,1.3,1.45,100.0,600,25.0,34.0,21.0,9.0,6.0,3.0,2.0,0.0,0.0,2.54,2.0,2.0,1.75,3.0
144.0,1.3,1.45,100.0,700,20.0,32.0,24.0,13.0,3.0,2.0,3.0,3.0,0.0,2.8,2.0,2.0,2.0,3.0
145.0,1.35,1.2,100.0,200,0.0,26.0,41.0,22.0,4.0,5.0,1.0,1.0,0.0,3.28,3.0,3.0,2.0,4.0
145.0,1.35,1.2,100.0,300,0.0,25.0,35.0,21.0,12.0,4.0,1.0,2.0,0.0,3.46,3.0,3.0,2.75,4.0
145.0,1.35,1.2,100.0,400,0.0,31.0,29.0,24.0,7.0,5.0,0.0,4.0,0.0,3.42,3.0,2.0,2.0,4.0
145.0,1.35,1.2,100.0,500,0.0,20.0,31.0,23.0,12.0,6.0,2.0,6.0,0.0,3.83,3.0,3.0,3.0,5.0
145.0,1.35,1.2,100.0,600,0.0,25.0,29.0,22.0,20.0,2.0,2.0,0.0,0.0,3.51,3.0,3.0,2.75,4.0
145.0,1.35,1.2,100.0,700,0.0,28.0,35.0,18.0,14.0,1.0,2.0,2.0,0.0,3.39,3.0,3.0,2.0,4.0
146.0,1.35,1.25,100.0,200,0.0,20.0,41.0,18.0,8.0,4.0,1.0,8.0,0.0,3.7,3.0,3.0,3.0,4.0
146.0,1.35,1.25,100.0,300,0.0,22.0,43.0,14.0,6.0,6.0,7.0,2.0,0.0,3.6,3.0,3.0,3.0,4.0
146.0,1.35,1.25,100.0,400,0.0,27.0,41.0,15.0,8.0,2.0,3.0,4.0,0.0,3.42,3.0,3.0,2.0,4.0
146.0,1.35,1.25,100.0,500,0.0,32.0,39.0,17.0,5.0,3.0,1.0,3.0,0.0,3.23,3.0,3.0,2.0,4.0
146.0,1.35,1.25,100.0,600,0.0,25.0,36.0,15.0,11.0,6.0,5.0,2.0,0.0,3.6,3.0,3.0,2.75,4.0
146.0,1.35,1.25,100.0,700,0.0,20.0,42.0,19.0,11.0,3.0,2.0,3.0,0.0,3.53,3.0,3.0,3.0,4.0
147.0,1.35,1.3,100.0,200,0.0,38.0,36.0,16.0,7.0,0.0,1.0,2.0,0.0,3.06,3.0,2.0,2.0,4.0
147.0,1.35,1.3,100.0,300,0.0,50.0,27.0,10.0,7.0,4.0,0.0,2.0,0.0,2.96,2.5,2.0,2.0,3.0
147.0,1.35,1.3,100.0,400,0.0,32.0,35.0,11.0,9.0,6.0,4.0,3.0,0.0,3.46,3.0,3.0,2.0,4.0
147.0,1.35,1.3,100.0,500,0.0,56.0,16.0,10.0,8.0,5.0,2.0,3.0,0.0,3.08,2.0,2.0,2.0,4.0
147.0,1.35,1.3,100.0,600,0.0,51.0,34.0,5.0,7.0,1.0,2.0,0.0,0.0,2.79,2.0,2.0,2.0,3.0
147.0,1.35,1.3,100.0,700,0.0,51.0,20.0,13.0,10.0,3.0,0.0,3.0,0.0,3.06,2.0,2.0,2.0,4.0
148.0,1.35,1.4,100.0,200,19.0,43.0,27.0,4.0,4.0,1.0,1.0,1.0,0.0,2.43,2.0,2.0,2.0,3.0
148.0,1.35,1.4,100.0,300,22.0,45.0,14.0,8.0,6.0,1.0,1.0,3.0,0.0,2.53,2.0,2.0,2.0,3.0
148.0,1.35,1.4,100.0,400,15.0,48.0,20.0,7.0,5.0,1.0,2.0,2.0,0.0,2.6,2.0,2.0,2.0,3.0
148.0,1.35,1.4,100.0,500,29.0,36.0,18.0,9.0,3.0,3.0,2.0,0.0,0.0,2.38,2.0,2.0,1.0,3.0
148.0,1.35,1.4,100.0,600,23.0,43.0,16.0,10.0,3.0,4.0,1.0,0.0,0.0,2.43,2.0,2.0,2.0,3.0
148.0,1.35,1.4,100.0,700,27.0,43.0,15.0,10.0,2.0,2.0,0.0,1.0,0.0,2.28,2.0,2.0,1.0,3.0
149.0,1.35,1.45,100.0,200,32.0,38.0,13.0,11.0,3.0,2.0,0.0,1.0,0.0,2.26,2.0,2.0,1.0,3.0
149.0,1.35,1.45,100.0,300,25.0,42.0,11.0,18.0,2.0,0.0,0.0,2.0,0.0,2.4,2.0,2.0,1.75,3.0
149.0,1.35,1.45,100.0,400,28.0,40.0,12.0,5.0,10.0,3.0,0.0,2.0,0.0,2.48,2.0,2.0,1.0,3.0
149.0,1.35,1.45,100.0,500,24.0,43.0,14.0,16.0,1.0,1.0,0.0,1.0,0.0,2.35,2.0,2.0,2.0,3.0
149.0,1.35,1.45,100.0,600,20.0,37.0,18.0,10.0,6.0,7.0,1.0,1.0,0.0,2.75,2.0,2.0,2.0,3.25
149.0,1.35,1.45,100.0,700,22.0,41.0,18.0,8.0,4.0,3.0,4.0,0.0,0.0,2.56,2.0,2.0,2.0,3.0
150.0,1.35,1.5,100.0,200,49.0,25.0,12.0,7.0,1.0,5.0,0.0,1.0,0.0,2.06,2.0,1.0,1.0,3.0
150.0,1.35,1.5,100.0,300,20.0,37.0,16.0,15.0,4.0,5.0,1.0,2.0,0.0,2.75,2.0,2.0,2.0,4.0
150.0,1.35,1.5,100.0,400,30.0,40.0,20.0,6.0,2.0,1.0,1.0,0.0,0.0,2.17,2.0,2.0,1.0,3.0
150.0,1.35,1.5,100.0,500,25.0,36.0,20.0,13.0,2.0,2.0,0.0,2.0,0.0,2.47,2.0,2.0,1.75,3.0
150.0,1.35,1.5,100.0,600,32.0,35.0,14.0,9.0,4.0,2.0,1.0,3.0,0.0,2.43,2.0,2.0,1.0,3.0
150.0,1.35,1.5,100.0,700,26.0,41.0,18.0,8.0,4.0,1.0,1.0,1.0,0.0,2.35,2.0,2.0,1.0,3.0
151.0,1.4,1.25,100.0,200,0.0,31.0,37.0,15.0,8.0,6.0,2.0,1.0,0.0,3.31,3.0,3.0,2.0,4.0
151.0,1.4,1.25,100.0,300,0.0,22.0,36.0,21.0,10.0,7.0,2.0,2.0,0.0,3.58,3.0,3.0,3.0,4.0
151.0,1.4,1.25,100.0,400,0.0,29.0,32.0,18.0,9.0,8.0,3.0,1.0,0.0,3.48,3.0,3.0,2.0,4.0
151.0,1.4,1.25,100.0,500,0.0,26.0,42.0,14.0,7.0,7.0,2.0,2.0,0.0,3.41,3.0,3.0,2.0,4.0
151.0,1.4,1.25,100.0,600,0.0,23.0,39.0,19.0,10.0,2.0,3.0,4.0,0.0,3.54,3.0,3.0,3.0,4.0
151.0,1.4,1.25,100.0,700,0.0,14.0,44.0,25.0,6.0,3.0,5.0,3.0,0.0,3.67,3.0,3.0,3.0,4.0
152.0,1.4,1.3,100.0,200,0.0,16.0,37.0,25.0,9.0,5.0,6.0,2.0,0.0,3.76,3.0,3.0,3.0,4.0
152.0,1.4,1.3,100.0,300,0.0,34.0,41.0,10.0,5.0,5.0,3.0,2.0,0.0,3.23,3.0,3.0,2.0,3.25
152.0,1.4,1.3,100.0,400,0.0,35.0,38.0,14.0,9.0,1.0,2.0,1.0,0.0,3.13,3.0,3.0,2.0,4.0
152.0,1.4,1.3,100.0,500,0.0,24.0,39.0,14.0,13.0,6.0,1.0,3.0,0.0,3.53,3.0,3.0,3.0,4.0
152.0,1.4,1.3,100.0,600,0.0,22.0,35.0,18.0,10.0,8.0,2.0,5.0,0.0,3.73,3.0,3.0,3.0,4.25
152.0,1.4,1.3,100.0,700,0.0,39.0,34.0,15.0,5.0,3.0,3.0,1.0,0.0,3.12,3.0,2.0,2.0,4.0
153.0,1.4,1.35,100.0,200,0.0,33.0,34.0,17.0,7.0,4.0,0.0,5.0,0.0,3.35,3.0,3.0,2.0,4.0
153.0,1.4,1.35,100.0,300,0.0,58.0,16.0,14.0,6.0,3.0,3.0,0.0,0.0,2.89,2.0,2.0,2.0,4.0
153.0,1.4,1.35,100.0,400,0.0,45.0,33.0,14.0,6.0,0.0,1.0,1.0,0.0,2.9,3.0,2.0,2.0,3.0
153.0,1.4,1.35,100.0,500,0.0,53.0,26.0,12.0,3.0,2.0,1.0,3.0,0.0,2.9,2.0,2.0,2.0,3.0
153.0,1.4,1.35,100.0,600,0.0,48.0,24.0,17.0,7.0,4.0,0.0,0.0,0.0,2.95,3.0,2.0,2.0,4.0
153.0,1.4,1.35,100.0,700,0.0,47.0,29.0,12.0,8.0,2.0,1.0,1.0,0.0,2.96,3.0,2.0,2.0,3.0
154.0,1.4,1.45,100.0,200,22.0,37.0,19.0,13.0,3.0,5.0,1.0,0.0,0.0,2.57,2.0,2.0,2.0,3.0
154.0,1.4,1.45,100.0,300,34.0,40.0,11.0,9.0,3.0,2.0,1.0,0.0,0.0,2.17,2.0,2.0,1.0,3.0
154.0,1.4,1.45,100.0,400,25.0,30.0,20.0,12.0,8.0,3.0,1.0,1.0,0.0,2.66,2.0,2.0,1.75,3.25
154.0,1.4,1.45,100.0,500,27.0,41.0,15.0,9.0,4.0,0.0,3.0,1.0,0.0,2.39,2.0,2.0,1.0,3.0
154.0,1.4,1.45,100.0,600,26.0,41.0,16.0,8.0,6.0,2.0,1.0,0.0,0.0,2.37,2.0,2.0,1.0,3.0
154.0,1.4,1.45,100.0,700,26.0,33.0,22.0,10.0,4.0,2.0,2.0,1.0,0.0,2.52,2.0,2.0,1.0,3.0
155.0,1.4,1.5,100.0,200,23.0,40.0,15.0,11.0,6.0,3.0,1.0,1.0,0.0,2.55,2.0,2.0,2.0,3.0
155.0,1.4,1.5,100.0,300,27.0,38.0,21.0,8.0,4.0,1.0,0.0,1.0,0.0,2.32,2.0,2.0,1.0,3.0
155.0,1.4,1.5,100.0,400,21.0,37.0,21.0,12.0,6.0,2.0,1.0,0.0,0.0,2.55,2.0,2.0,2.0,3.0
155.0,1.4,1.5,100.0,500,32.0,38.0,14.0,8.0,3.0,2.0,1.0,2.0,0.0,2.32,2.0,2.0,1.0,3.0
155.0,1.4,1.5,100.0,600,22.0,44.0,21.0,5.0,6.0,1.0,1.0,0.0,0.0,2.36,2.0,2.0,2.0,3.0
155.0,1.4,1.5,100.0,700,26.0,42.0,17.0,6.0,2.0,3.0,2.0,2.0,0.0,2.43,2.0,2.0,1.0,3.0
156.0,1.4,1.55,100.0,200,45.0,24.0,15.0,9.0,2.0,2.0,1.0,2.0,0.0,2.19,2.0,1.0,1.0,3.0
156.0,1.4,1.55,100.0,300,51.0,19.0,15.0,12.0,1.0,0.0,1.0,1.0,0.0,2.02,1.0,1.0,1.0,3.0
156.0,1.4,1.55,100.0,400,38.0,35.0,13.0,9.0,5.0,0.0,0.0,0.0,0.0,2.08,2.0,1.0,1.0,3.0
156.0,1.4,1.55,100.0,500,31.0,31.0,17.0,10.0,8.0,2.0,0.0,1.0,0.0,2.44,2.0,1.0,1.0,3.0
156.0,1.4,1.55,100.0,600,23.0,43.0,18.0,9.0,4.0,2.0,0.0,1.0,0.0,2.39,2.0,2.0,2.0,3.0
156.0,1.4,1.55,100.0,700,23.0,42.0,14.0,7.0,10.0,3.0,0.0,1.0,0.0,2.53,2.0,2.0,2.0,3.0
157.0,1.45,1.3,100.0,200,0.0,22.0,39.0,23.0,11.0,3.0,1.0,1.0,0.0,3.41,3.0,3.0,3.0,4.0
157.0,1.45,1.3,100.0,300,0.0,21.0,36.0,24.0,6.0,5.0,3.0,5.0,0.0,3.67,3.0,3.0,3.0,4.0
157.0,1.45,1.3,100.0,400,0.0,23.0,32.0,23.0,12.0,6.0,1.0,3.0,0.0,3.61,3.0,3.0,3.0,4.0
157.0,1.45,1.3,100.0,500,0.0,25.0,31.0,16.0,12.0,9.0,4.0,3.0,0.0,3.73,3.0,3.0,2.75,5.0
157.0,1.45,1.3,100.0,600,0.0,23.0,37.0,19.0,12.0,5.0,2.0,2.0,0.0,3.53,3.0,3.0,3.0,4.0
157.0,1.45,1.3,100.0,700,0.0,28.0,33.0,18.0,12.0,6.0,2.0,1.0,0.0,3.45,3.0,3.0,2.0,4.0
158.0,1.45,1.35,100.0,200,0.0,32.0,33.0,20.0,8.0,4.0,2.0,1.0,0.0,3.29,3.0,3.0,2.0,4.0
158.0,1.45,1.35,100.0,300,0.0,34.0,31.0,16.0,14.0,3.0,0.0,2.0,0.0,3.29,3.0,2.0,2.0,4.0
158.0,1.45,1.35,100.0,400,0.0,28.0,38.0,19.0,9.0,4.0,1.0,1.0,0.0,3.3,3.0,3.0,2.0,4.0
158.0,1.45,1.35,100.0,500,0.0,38.0,31.0,19.0,6.0,6.0,0.0,0.0,0.0,3.11,3.0,2.0,2.0,4.0
158.0,1.45,1.35,100.0,600,0.0,38.0,33.0,18.0,8.0,1.0,1.0,1.0,0.0,3.08,3.0,2.0,2.0,4.0
158.0,1.45,1.35,100.0,700,0.0,40.0,31.0,13.0,9.0,4.0,1.0,2.0,0.0,3.17,3.0,2.0,2.0,4.0
159.0,1.45,1.4,100.0,200,0.0,42.0,28.0,14.0,7.0,6.0,1.0,2.0,0.0,3.18,3.0,2.0,2.0,4.0
159.0,1.45,1.4,100.0,300,0.0,47.0,23.0,18.0,3.0,3.0,3.0,3.0,0.0,3.13,3.0,2.0,2.0,4.0
159.0,1.45,1.4,100.0,400,0.0,50.0,24.0,8.0,12.0,4.0,0.0,2.0,0.0,3.04,2.5,2.0,2.0,4.0
159.0,1.45,1.4,100.0,500,27.0,35.0,17.0,10.0,3.0,2.0,5.0,1.0,0.0,2.58,2.0,2.0,1.0,3.0
159.0,1.45,1.4,100.0,600,26.0,32.0,16.0,11.0,4.0,4.0,4.0,3.0,0.0,2.78,2.0,2.0,1.0,4.0
159.0,1.45,1.4,100.0,700,22.0,38.0,24.0,10.0,4.0,2.0,0.0,0.0,0.0,2.42,2.0,2.0,2.0,3.0
160.0,1.45,1.5,100.0,200,28.0,36.0,21.0,4.0,4.0,3.0,3.0,1.0,0.0,2.46,2.0,2.0,1.0,3.0
160.0,1.45,1.5,100.0,300,28.0,34.0,24.0,8.0,3.0,2.0,0.0,1.0,0.0,2.35,2.0,2.0,1.0,3.0
160.0,1.45,1.5,100.0,400,27.0,37.0,16.0,10.0,5.0,3.0,1.0,1.0,0.0,2.47,2.0,2.0,1.0,3.0
160.0,1.45,1.5,100.0,500,17.0,39.0,24.0,13.0,3.0,4.0,0.0,0.0,0.0,2.58,2.0,2.0,2.0,3.0
160.0,1.45,1.5,100.0,600,19.0,32.0,22.0,16.0,8.0,3.0,0.0,0.0,0.0,2.71,2.0,2.0,2.0,4.0
160.0,1.45,1.5,100.0,700,32.0,31.0,15.0,9.0,7.0,0.0,2.0,4.0,0.0,2.56,2.0,1.0,1.0,3.0
161.0,1.45,1.55,100.0,200,26.0,36.0,22.0,11.0,1.0,2.0,0.0,2.0,0.0,2.41,2.0,2.0,1.0,3.0
161.0,1.45,1.55,100.0,300,25.0,36.0,18.0,15.0,2.0,2.0,1.0,1.0,0.0,2.48,2.0,2.0,1.75,3.0
161.0,1.45,1.55,100.0,400,19.0,43.0,20.0,7.0,7.0,2.0,2.0,0.0,0.0,2.54,2.0,2.0,2.0,3.0
