Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,500.0,-89.0,0.08773707485773517,0.008773707485773517,1.0,Conflict,bet,lose,911.0,
0.0,0.0,1.0,956.0,-510.0,0.17736952267992892,0.053210856803978676,1.0,Conflict,bet,lose,-54.5,-510
1.0,0.0,0.0,500.0,-89.0,0.08773707485773517,0.008773707485773517,1.0,Conflict,bet,win,1500.0,
1.0,0.0,1.0,1250.0,-677.0,0.23732637209273824,0.07119791162782146,1.0,Conflict,bet,win,2000.0,
1.0,0.0,2.0,2250.0,-2063.0,0.4493367512108187,0.22466837560540934,1.0,Conflict,bet,lose,-1063.0,-2063
2.0,0.0,0.0,500.0,-89.0,0.08773707485773517,0.008773707485773517,1.0,Conflict,bet,lose,911.0,
2.0,0.0,1.0,956.0,-510.0,0.17736952267992892,0.053210856803978676,1.0,Conflict,bet,win,1411.5,
2.0,0.0,2.0,1662.0,-1500.0,0.3233754256707156,0.1616877128353578,1.0,Conflict,bet,lose,-794.25,-1500
3.0,0.0,0.0,500.0,-89.0,0.08773707485773517,0.008773707485773517,1.0,Conflict,bet,lose,911.0,
3.0,0.0,1.0,956.0,-510.0,0.17736952267992892,0.053210856803978676,1.0,Conflict,bet,win,1411.5,
3.0,0.0,2.0,1662.0,-1500.0,0.3233754256707156,0.1616877128353578,1.0,Conflict,bet,win,2367.75,
3.0,0.0,3.0,2846.0,-3662.0,0.5799637149518451,0.4059746004662915,1.0,Conflict,bet,win,4029.875,
3.0,0.0,4.0,4861.0,-8213.0,1.037255510592314,0.9335299595330826,1.0,Conflict,bet,lose,-6198.0625,-8213
4.0,0.0,0.0,500.0,-89.0,0.08773707485773517,0.008773707485773517,1.0,Conflict,bet,lose,911.0,
4.0,0.0,1.0,956.0,-510.0,0.17736952267992892,0.053210856803978676,1.0,Conflict,bet,lose,-54.5,-510
5.0,0.0,0.0,500.0,-89.0,0.08773707485773517,0.008773707485773517,1.0,Conflict,bet,lose,911.0,
5.0,0.0,1.0,956.0,-510.0,0.17736952267992892,0.053210856803978676,1.0,Conflict,bet,lose,-54.5,-510
6.0,0.0,0.0,500.0,-89.0,0.08773707485773517,0.008773707485773517,1.0,Conflict,bet,win,1500.0,
6.0,0.0,1.0,1250.0,-677.0,0.23732637209273824,0.07119791162782146,1.0,Conflict,bet,lose,73.0,
6.0,0.0,2.0,1286.0,-1145.0,0.2447582944100204,0.1223791472050102,1.0,Conflict,bet,win,1322.5,
6.0,0.0,3.0,1947.0,-2455.0,0.3840193866481177,0.2688135706536824,1.0,Conflict,bet,win,2608.25,
6.0,0.0,4.0,3251.0,-5376.0,0.6701193447346397,0.6031074102611758,1.0,Conflict,bet,lose,-4071.875,-5376
