Simulation,Trial
2.0,3.0
3.0,4.0
5.0,4.0
9.0,5.0
23.0,6.0
27.0,6.0
30.0,4.0
34.0,4.0
36.0,3.0
37.0,4.0
39.0,4.0
41.0,3.0
43.0,3.0
45.0,5.0
48.0,6.0
51.0,4.0
54.0,8.0
59.0,4.0
62.0,4.0
63.0,4.0
64.0,4.0
66.0,4.0
67.0,5.0
70.0,4.0
71.0,3.0
73.0,4.0
74.0,3.0
75.0,4.0
77.0,4.0
78.0,4.0
79.0,3.0
89.0,3.0
93.0,5.0
94.0,8.0
99.0,4.0
