Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,600.0,-6197.0,24992.71457067643,2499.2714570676435,1.0,Conflict,bet,lose,-5597.0,-6197.0
1.0,0.0,0.0,600.0,-6197.0,24992.71457067643,2499.2714570676435,1.0,Conflict,bet,win,1200.0,
1.0,0.0,1.0,1200.0,-71870.0,74876.22014417467,22462.8660432524,1.0,Conflict,bet,win,1800.0,
1.0,0.0,2.0,2100.0,-341610.0,181582.14563632815,90791.07281816407,1.0,Conflict,bet,lose,-340710.0,-341610
2.0,0.0,0.0,600.0,-6197.0,24992.71457067643,2499.2714570676435,1.0,Conflict,bet,lose,-5597.0,-6197.0
3.0,0.0,0.0,600.0,-6197.0,24992.71457067643,2499.2714570676435,1.0,Conflict,bet,lose,-5597.0,-6197.0
4.0,0.0,0.0,600.0,-6197.0,24992.71457067643,2499.2714570676435,1.0,Conflict,bet,win,1200.0,
4.0,0.0,1.0,1200.0,-71870.0,74876.22014417467,22462.8660432524,1.0,Conflict,bet,lose,-71270.0,-71870
5.0,0.0,0.0,600.0,-6197.0,24992.71457067643,2499.2714570676435,1.0,Conflict,bet,win,1200.0,
5.0,0.0,1.0,1200.0,-71870.0,74876.22014417467,22462.8660432524,1.0,Conflict,bet,win,1800.0,
5.0,0.0,2.0,2100.0,-341610.0,181582.14563632815,90791.07281816407,1.0,Conflict,bet,win,3000.0,
5.0,0.0,3.0,3600.0,-1288796.0,426213.16353881697,298349.21447717183,1.0,Conflict,bet,lose,-1287296.0,-1288796
6.0,0.0,0.0,600.0,-6197.0,24992.71457067643,2499.2714570676435,1.0,Conflict,bet,lose,-5597.0,-6197.0
7.0,0.0,0.0,600.0,-6197.0,24992.71457067643,2499.2714570676435,1.0,Conflict,bet,win,1200.0,
7.0,0.0,1.0,1200.0,-71870.0,74876.22014417467,22462.8660432524,1.0,Conflict,bet,win,1800.0,
7.0,0.0,2.0,2100.0,-341610.0,181582.14563632815,90791.07281816407,1.0,Conflict,bet,lose,-340710.0,-341610
8.0,0.0,0.0,600.0,-6197.0,24992.71457067643,2499.2714570676435,1.0,Conflict,bet,lose,-5597.0,-6197.0
9.0,0.0,0.0,600.0,-6197.0,24992.71457067643,2499.2714570676435,1.0,Conflict,bet,lose,-5597.0,-6197.0
10.0,0.0,0.0,600.0,-6197.0,24992.71457067643,2499.2714570676435,1.0,Conflict,bet,lose,-5597.0,-6197.0
11.0,0.0,0.0,600.0,-6197.0,24992.71457067643,2499.2714570676435,1.0,Conflict,bet,win,1200.0,
11.0,0.0,1.0,1200.0,-71870.0,74876.22014417467,22462.8660432524,1.0,Conflict,bet,lose,-71270.0,-71870
