Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,300.0,-226.0,0.09976275869457889,0.009976275869457889,1.0,Conflict,bet,win,900.0,
0.0,0.0,1.0,750.0,-525.0,0.1728751043201965,0.05186253129605895,1.0,Conflict,bet,lose,-75.0,-525
1.0,0.0,0.0,300.0,-226.0,0.09976275869457889,0.009976275869457889,1.0,Conflict,bet,lose,374.0,
1.0,0.0,1.0,487.0,-460.0,0.13341758459654304,0.04002527537896291,1.0,Conflict,bet,win,674.0,
1.0,0.0,2.0,824.0,-702.0,0.18291613835541629,0.09145806917770814,1.0,Conflict,bet,lose,-365.0,-702
2.0,0.0,0.0,300.0,-226.0,0.09976275869457889,0.009976275869457889,1.0,Conflict,bet,win,900.0,
2.0,0.0,1.0,750.0,-525.0,0.1728751043201965,0.05186253129605895,1.0,Conflict,bet,lose,-75.0,-525
3.0,0.0,0.0,300.0,-226.0,0.09976275869457889,0.009976275869457889,1.0,Conflict,bet,win,900.0,
3.0,0.0,1.0,750.0,-525.0,0.1728751043201965,0.05186253129605895,1.0,Conflict,bet,lose,-75.0,-525
4.0,0.0,0.0,300.0,-226.0,0.09976275869457889,0.009976275869457889,1.0,Conflict,bet,lose,374.0,
4.0,0.0,1.0,487.0,-460.0,0.13341758459654304,0.04002527537896291,1.0,Conflict,bet,lose,-273.0,-460
5.0,0.0,0.0,300.0,-226.0,0.09976275869457889,0.009976275869457889,1.0,Conflict,bet,win,900.0,
5.0,0.0,1.0,750.0,-525.0,0.1728751043201965,0.05186253129605895,1.0,Conflict,bet,win,1200.0,
5.0,0.0,2.0,1350.0,-816.0,0.24597782568284934,0.12298891284142467,1.0,Conflict,bet,lose,-216.0,-816
6.0,0.0,0.0,300.0,-226.0,0.09976275869457889,0.009976275869457889,1.0,Conflict,bet,win,900.0,
6.0,0.0,1.0,750.0,-525.0,0.1728751043201965,0.05186253129605895,1.0,Conflict,bet,win,1200.0,
6.0,0.0,2.0,1350.0,-816.0,0.24597782568284934,0.12298891284142467,1.0,Conflict,bet,lose,-216.0,-816
7.0,0.0,0.0,300.0,-226.0,0.09976275869457889,0.009976275869457889,1.0,Conflict,bet,lose,374.0,
7.0,0.0,1.0,487.0,-460.0,0.13341758459654304,0.04002527537896291,1.0,Conflict,bet,lose,-273.0,-460
8.0,0.0,0.0,300.0,-226.0,0.09976275869457889,0.009976275869457889,1.0,Conflict,bet,win,900.0,
