Simulation,Trial
1.0,4.0
2.0,4.0
3.0,4.0
4.0,3.0
5.0,3.0
7.0,2.0
9.0,3.0
11.0,4.0
12.0,3.0
13.0,2.0
14.0,3.0
15.0,3.0
18.0,3.0
20.0,4.0
21.0,3.0
23.0,4.0
24.0,3.0
25.0,3.0
27.0,3.0
28.0,4.0
30.0,2.0
31.0,3.0
33.0,4.0
34.0,4.0
35.0,4.0
37.0,4.0
38.0,3.0
40.0,3.0
41.0,4.0
44.0,3.0
46.0,4.0
49.0,3.0
50.0,4.0
51.0,4.0
52.0,4.0
55.0,4.0
57.0,3.0
58.0,3.0
60.0,3.0
61.0,2.0
64.0,3.0
65.0,2.0
66.0,3.0
67.0,3.0
68.0,3.0
69.0,2.0
70.0,3.0
73.0,4.0
74.0,3.0
77.0,4.0
78.0,4.0
80.0,3.0
81.0,4.0
82.0,4.0
84.0,4.0
85.0,4.0
86.0,4.0
87.0,4.0
88.0,3.0
89.0,3.0
90.0,4.0
92.0,3.0
93.0,3.0
94.0,4.0
95.0,4.0
96.0,2.0
97.0,4.0
98.0,4.0
99.0,4.0
