Simulation,Trial
2.0,3.0
4.0,3.0
5.0,3.0
6.0,4.0
7.0,3.0
8.0,4.0
9.0,4.0
10.0,4.0
12.0,3.0
13.0,3.0
14.0,3.0
15.0,2.0
16.0,3.0
17.0,4.0
18.0,4.0
19.0,4.0
20.0,4.0
22.0,4.0
23.0,4.0
27.0,2.0
29.0,2.0
33.0,4.0
34.0,3.0
35.0,3.0
36.0,3.0
37.0,3.0
39.0,2.0
40.0,4.0
43.0,3.0
44.0,4.0
45.0,3.0
46.0,2.0
47.0,4.0
48.0,3.0
49.0,4.0
50.0,4.0
51.0,3.0
53.0,4.0
54.0,3.0
56.0,3.0
57.0,4.0
58.0,2.0
59.0,2.0
60.0,2.0
61.0,3.0
62.0,2.0
63.0,4.0
64.0,4.0
65.0,4.0
67.0,4.0
68.0,3.0
69.0,3.0
74.0,2.0
75.0,3.0
77.0,3.0
78.0,4.0
79.0,2.0
80.0,3.0
81.0,3.0
82.0,4.0
83.0,2.0
84.0,4.0
87.0,3.0
88.0,3.0
89.0,3.0
90.0,3.0
91.0,2.0
92.0,2.0
93.0,3.0
94.0,2.0
96.0,3.0
97.0,3.0
100.0,3.0
