Simulation,Trial
1.0,3.0
3.0,3.0
4.0,4.0
5.0,4.0
6.0,4.0
7.0,2.0
8.0,3.0
9.0,4.0
12.0,4.0
13.0,3.0
14.0,4.0
15.0,4.0
16.0,4.0
17.0,4.0
18.0,2.0
19.0,4.0
20.0,4.0
23.0,3.0
24.0,3.0
26.0,4.0
28.0,2.0
31.0,4.0
32.0,3.0
33.0,3.0
34.0,3.0
36.0,3.0
37.0,2.0
39.0,3.0
40.0,4.0
42.0,2.0
44.0,2.0
45.0,3.0
48.0,4.0
49.0,2.0
50.0,4.0
51.0,3.0
52.0,4.0
55.0,3.0
56.0,3.0
57.0,4.0
58.0,3.0
59.0,3.0
61.0,3.0
62.0,3.0
63.0,4.0
65.0,4.0
66.0,3.0
71.0,4.0
73.0,3.0
74.0,2.0
75.0,4.0
76.0,4.0
77.0,4.0
79.0,3.0
80.0,2.0
81.0,4.0
82.0,2.0
84.0,3.0
85.0,4.0
86.0,4.0
87.0,4.0
88.0,3.0
91.0,3.0
93.0,4.0
94.0,3.0
95.0,4.0
100.0,4.0
