Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,600.0,-1.0,6.27089326526599,0.627089326526599,1.0,Conflict,bet,lose,599.0,
0.0,0.0,1.0,900.0,-2.0,7.044782677243623,2.1134348031730865,1.0,Conflict,bet,lose,297.5,
0.0,0.0,2.0,1049.0,-4.0,7.361436413746034,3.680718206873017,1.0,Conflict,bet,win,1197.75,
0.0,0.0,3.0,1648.0,-6.0,8.380438020729148,5.866306614510403,1.0,Conflict,bet,win,2246.875,
0.0,0.0,4.0,2771.0,-9.0,9.728293908253105,8.755464517427795,1.0,Conflict,bet,lose,1114.4375,
0.0,0.0,5.0,3328.0,-11.0,10.25336959110929,10.25336959110929,1.0,Not-conflict,bet,win,3885.21875,
0.0,0.0,6.0,5271.0,-13.0,11.69993086904292,12.869923955947213,1.0,Conflict,bet,win,7213.609375,
0.0,0.0,7.0,8878.0,-19.0,13.588341262961217,17.664843641849583,1.0,Conflict,bet,win,12484.8046875,
0.0,0.0,8.0,15120.0,-25.0,15.831838976289871,23.747758464434806,1.0,Conflict,bet,lose,12484.8046875,-25
1.0,0.0,0.0,600.0,-1.0,6.27089326526599,0.627089326526599,1.0,Conflict,bet,lose,599.0,
1.0,0.0,1.0,900.0,-2.0,7.044782677243623,2.1134348031730865,1.0,Conflict,bet,lose,297.5,
1.0,0.0,2.0,1049.0,-4.0,7.361436413746034,3.680718206873017,1.0,Conflict,bet,lose,144.75,
1.0,0.0,3.0,1121.0,-5.0,7.503032209383595,5.252122546568517,1.0,Conflict,bet,lose,67.375,
1.0,0.0,4.0,1155.0,-7.0,7.567649852169743,6.810884866952769,1.0,Conflict,bet,win,1188.6875,
1.0,0.0,5.0,1749.0,-9.0,8.524730837269736,8.524730837269736,1.0,Not-conflict,bet,lose,585.34375,
1.0,0.0,6.0,2042.0,-10.0,8.912222013599129,9.803444214959043,1.0,Conflict,bet,lose,282.671875,
1.0,0.0,7.0,2183.0,-12.0,9.084654644665537,11.810051038065199,1.0,Conflict,bet,win,2324.3359375,
1.0,0.0,8.0,3345.0,-16.0,10.268374204738715,15.402561307108073,1.0,Conflict,bet,lose,2324.3359375,-16
2.0,0.0,0.0,600.0,-1.0,6.27089326526599,0.627089326526599,1.0,Conflict,bet,win,1200.0,
2.0,0.0,1.0,1200.0,-2.0,7.651120072813683,2.2953360218441046,1.0,Conflict,bet,lose,598.0,
2.0,0.0,2.0,1499.0,-4.0,8.15558406474602,4.07779203237301,1.0,Conflict,bet,lose,295.0,
2.0,0.0,3.0,1646.0,-6.0,8.377517842298658,5.864262489609061,1.0,Conflict,bet,win,1793.5,
2.0,0.0,4.0,2543.0,-9.0,9.491490237310927,8.542341213579835,1.0,Conflict,bet,lose,887.75,
2.0,0.0,5.0,2987.0,-10.0,9.940140176454227,9.940140176454227,1.0,Not-conflict,bet,lose,433.875,
2.0,0.0,6.0,3204.0,-12.0,10.14223688010125,11.156460568111376,1.0,Conflict,bet,lose,204.9375,
2.0,0.0,7.0,3306.0,-14.0,10.233870515261444,13.304031669839878,1.0,Conflict,bet,lose,88.46875,
2.0,0.0,8.0,3350.0,-16.0,10.272776976504788,15.409165464757184,1.0,Conflict,bet,lose,88.46875,-16
3.0,0.0,0.0,600.0,-1.0,6.27089326526599,0.627089326526599,1.0,Conflict,bet,win,1200.0,
3.0,0.0,1.0,1200.0,-2.0,7.651120072813683,2.2953360218441046,1.0,Conflict,bet,lose,598.0,
3.0,0.0,2.0,1499.0,-4.0,8.15558406474602,4.07779203237301,1.0,Conflict,bet,lose,295.0,
3.0,0.0,3.0,1646.0,-6.0,8.377517842298658,5.864262489609061,1.0,Conflict,bet,win,1793.5,
3.0,0.0,4.0,2543.0,-9.0,9.491490237310927,8.542341213579835,1.0,Conflict,bet,win,3439.75,
3.0,0.0,5.0,4263.0,-12.0,11.00850389635496,11.00850389635496,1.0,Not-conflict,bet,lose,1707.875,
3.0,0.0,6.0,5117.0,-13.0,11.60078624697568,12.760864871673249,1.0,Conflict,bet,lose,840.9375,
3.0,0.0,7.0,5537.0,-16.0,11.866421982537348,15.426348577298553,1.0,Conflict,bet,lose,404.46875,
3.0,0.0,8.0,5739.0,-19.0,11.989083819607139,17.983625729410708,1.0,Conflict,bet,lose,404.46875,-19
4.0,0.0,0.0,600.0,-1.0,6.27089326526599,0.627089326526599,1.0,Conflict,bet,lose,599.0,
4.0,0.0,1.0,900.0,-2.0,7.044782677243623,2.1134348031730865,1.0,Conflict,bet,lose,297.5,
4.0,0.0,2.0,1049.0,-4.0,7.361436413746034,3.680718206873017,1.0,Conflict,bet,win,1197.75,
4.0,0.0,3.0,1648.0,-6.0,8.380438020729148,5.866306614510403,1.0,Conflict,bet,win,2246.875,
4.0,0.0,4.0,2771.0,-9.0,9.728293908253105,8.755464517427795,1.0,Conflict,bet,win,3894.4375,
4.0,0.0,5.0,4718.0,-12.0,11.333616881723744,11.333616881723744,1.0,Not-conflict,bet,win,6665.21875,
4.0,0.0,6.0,8051.0,-15.0,13.21231441947617,14.53354586142379,1.0,Conflict,bet,lose,3317.609375,
4.0,0.0,7.0,9710.0,-19.0,13.942219602515763,18.124885483270493,1.0,Conflict,bet,lose,1639.8046875,
4.0,0.0,8.0,10530.0,-23.0,14.27042615398449,21.405639230976735,1.0,Conflict,bet,win,1639.8046875,10530
5.0,0.0,0.0,600.0,-1.0,6.27089326526599,0.627089326526599,1.0,Conflict,bet,win,1200.0,
5.0,0.0,1.0,1200.0,-2.0,7.651120072813683,2.2953360218441046,1.0,Conflict,bet,lose,598.0,
5.0,0.0,2.0,1499.0,-4.0,8.15558406474602,4.07779203237301,1.0,Conflict,bet,win,1798.0,
5.0,0.0,3.0,2398.0,-7.0,9.332902188152556,6.533031531706788,1.0,Conflict,bet,lose,892.0,
5.0,0.0,4.0,2844.0,-9.0,9.801167086009299,8.821050377408369,1.0,Conflict,bet,win,3290.0,
5.0,0.0,5.0,4489.0,-12.0,11.172926369783942,11.172926369783942,1.0,Not-conflict,bet,lose,1633.0,
5.0,0.0,6.0,5306.0,-14.0,11.722174968613487,12.894392465474837,1.0,Conflict,bet,win,6122.5,
5.0,0.0,7.0,8367.0,-18.0,13.359109932854432,17.366842912710762,1.0,Conflict,bet,lose,3043.25,
5.0,0.0,8.0,9889.0,-22.0,14.015504402896411,21.023256604344617,1.0,Conflict,bet,lose,3043.25,-22
6.0,0.0,0.0,600.0,-1.0,6.27089326526599,0.627089326526599,1.0,Conflict,bet,lose,599.0,
6.0,0.0,1.0,900.0,-2.0,7.044782677243623,2.1134348031730865,1.0,Conflict,bet,win,1199.5,
6.0,0.0,2.0,1500.0,-4.0,8.157145169597461,4.078572584798731,1.0,Conflict,bet,lose,595.75,
6.0,0.0,3.0,1798.0,-6.0,8.592600893488534,6.014820625441973,1.0,Conflict,bet,win,2095.875,
6.0,0.0,4.0,2846.0,-9.0,9.803144744254611,8.82283026982915,1.0,Conflict,bet,win,3893.9375,
6.0,0.0,5.0,4793.0,-12.0,11.385034005259604,11.385034005259604,1.0,Not-conflict,bet,win,6739.96875,
6.0,0.0,6.0,8163.0,-15.0,13.264805659740025,14.591286225714029,1.0,Conflict,bet,win,11532.984375,
6.0,0.0,7.0,13929.0,-21.0,15.463401145052972,20.102421488568865,1.0,Conflict,bet,lose,5745.4921875,
6.0,0.0,8.0,16802.0,-26.0,16.318438586310673,24.47765787946601,1.0,Conflict,bet,lose,5745.4921875,-26
7.0,0.0,0.0,600.0,-1.0,6.27089326526599,0.627089326526599,1.0,Conflict,bet,lose,599.0,
7.0,0.0,1.0,900.0,-2.0,7.044782677243623,2.1134348031730865,1.0,Conflict,bet,lose,297.5,
7.0,0.0,2.0,1049.0,-4.0,7.361436413746034,3.680718206873017,1.0,Conflict,bet,lose,144.75,
7.0,0.0,3.0,1121.0,-5.0,7.503032209383595,5.252122546568517,1.0,Conflict,bet,lose,67.375,
7.0,0.0,4.0,1155.0,-7.0,7.567649852169743,6.810884866952769,1.0,Conflict,bet,win,1188.6875,
7.0,0.0,5.0,1749.0,-9.0,8.524730837269736,8.524730837269736,1.0,Not-conflict,bet,lose,585.34375,
7.0,0.0,6.0,2042.0,-10.0,8.912222013599129,9.803444214959043,1.0,Conflict,bet,win,2334.671875,
7.0,0.0,7.0,3209.0,-14.0,10.146776836455022,13.190809887391529,1.0,Conflict,bet,win,4376.3359375,
