Simulation,Trial
1.0,2.0
2.0,4.0
3.0,4.0
4.0,4.0
5.0,2.0
6.0,3.0
7.0,2.0
9.0,4.0
11.0,4.0
12.0,2.0
15.0,2.0
16.0,4.0
18.0,3.0
19.0,2.0
21.0,2.0
22.0,3.0
23.0,4.0
25.0,2.0
26.0,3.0
28.0,3.0
30.0,3.0
31.0,3.0
33.0,4.0
34.0,3.0
35.0,2.0
38.0,2.0
39.0,3.0
40.0,4.0
43.0,3.0
44.0,3.0
45.0,4.0
46.0,2.0
47.0,4.0
48.0,3.0
49.0,3.0
50.0,4.0
52.0,2.0
53.0,4.0
55.0,4.0
56.0,4.0
57.0,4.0
58.0,2.0
60.0,2.0
61.0,3.0
62.0,3.0
65.0,3.0
67.0,3.0
69.0,2.0
70.0,2.0
71.0,2.0
73.0,3.0
74.0,4.0
75.0,3.0
76.0,4.0
77.0,3.0
78.0,2.0
79.0,3.0
80.0,4.0
81.0,3.0
82.0,2.0
83.0,2.0
84.0,3.0
86.0,3.0
87.0,3.0
88.0,3.0
89.0,4.0
90.0,4.0
91.0,2.0
92.0,3.0
93.0,3.0
94.0,4.0
95.0,3.0
96.0,3.0
98.0,2.0
99.0,3.0
100.0,3.0
