Simulation,Trial
1.0,2.0
2.0,2.0
3.0,2.0
4.0,2.0
6.0,2.0
7.0,3.0
9.0,3.0
11.0,2.0
12.0,4.0
13.0,2.0
14.0,4.0
15.0,3.0
16.0,2.0
17.0,4.0
18.0,4.0
20.0,4.0
21.0,4.0
22.0,2.0
23.0,3.0
24.0,4.0
25.0,4.0
27.0,3.0
28.0,3.0
29.0,2.0
30.0,3.0
31.0,4.0
33.0,3.0
35.0,3.0
37.0,2.0
38.0,2.0
39.0,4.0
40.0,4.0
41.0,4.0
44.0,3.0
47.0,2.0
48.0,3.0
50.0,2.0
52.0,2.0
53.0,3.0
54.0,2.0
55.0,3.0
58.0,2.0
59.0,3.0
60.0,3.0
61.0,3.0
63.0,2.0
64.0,2.0
66.0,2.0
67.0,4.0
69.0,4.0
71.0,2.0
72.0,3.0
73.0,3.0
74.0,2.0
75.0,3.0
77.0,4.0
78.0,2.0
80.0,3.0
81.0,4.0
82.0,2.0
83.0,2.0
84.0,3.0
85.0,2.0
86.0,2.0
87.0,2.0
89.0,2.0
90.0,3.0
92.0,4.0
93.0,3.0
94.0,4.0
96.0,4.0
97.0,3.0
99.0,3.0
100.0,2.0
