Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,400.0,-7.0,204.46984713356704,20.446984713356706,1.0,Conflict,bet,win,1200.0,
0.0,0.0,1.0,1000.0,-21.0,461.31757456037946,138.39527236811384,1.0,Conflict,bet,win,1600.0,
0.0,0.0,2.0,1800.0,-41.0,777.4670363438576,388.7335181719288,1.0,Conflict,bet,lose,759.0,
0.0,0.0,3.0,2180.0,-56.0,921.6146428600487,645.130250002034,1.0,Conflict,bet,win,2559.5,
0.0,0.0,4.0,3460.0,-84.0,1388.9914605592974,1250.0923145033676,1.0,Conflict,bet,win,4739.75,
0.0,0.0,5.0,5830.0,-120.0,2207.5658983460653,2207.5658983460653,1.0,Not-conflict,bet,lose,2249.875,
0.0,0.0,6.0,6955.0,-140.0,2582.021506246401,2840.223656871041,1.0,Conflict,bet,win,8079.9375,
0.0,0.0,7.0,10995.0,-200.0,3877.7639380128494,5041.093119416704,1.0,Conflict,bet,lose,3839.96875,
0.0,0.0,8.0,12915.0,-239.0,4473.545269914913,6710.317904872369,1.0,Conflict,bet,lose,3839.96875,-239
1.0,0.0,0.0,400.0,-7.0,204.46984713356704,20.446984713356706,1.0,Conflict,bet,win,1200.0,
1.0,0.0,1.0,1000.0,-21.0,461.31757456037946,138.39527236811384,1.0,Conflict,bet,lose,579.0,
1.0,0.0,2.0,1290.0,-34.0,578.3672095868608,289.1836047934304,1.0,Conflict,bet,lose,255.5,
1.0,0.0,3.0,1418.0,-44.0,629.0548179756962,440.33837258298735,1.0,Conflict,bet,lose,83.75,
1.0,0.0,4.0,1460.0,-52.0,645.5729665179127,581.0156698661215,1.0,Conflict,bet,lose,-10.125,-52
2.0,0.0,0.0,400.0,-7.0,204.46984713356704,20.446984713356706,1.0,Conflict,bet,win,1200.0,
2.0,0.0,1.0,1000.0,-21.0,461.31757456037946,138.39527236811384,1.0,Conflict,bet,win,1600.0,
2.0,0.0,2.0,1800.0,-41.0,777.4670363438576,388.7335181719288,1.0,Conflict,bet,lose,759.0,
2.0,0.0,3.0,2180.0,-56.0,921.6146428600487,645.130250002034,1.0,Conflict,bet,lose,323.5,
