Simulation,Trial
1.0,4.0
2.0,4.0
3.0,3.0
4.0,4.0
5.0,3.0
7.0,3.0
8.0,3.0
9.0,3.0
10.0,2.0
11.0,3.0
13.0,3.0
14.0,2.0
15.0,3.0
16.0,3.0
17.0,3.0
18.0,2.0
19.0,4.0
20.0,3.0
24.0,4.0
25.0,2.0
27.0,2.0
29.0,3.0
30.0,3.0
31.0,2.0
32.0,2.0
33.0,2.0
34.0,3.0
35.0,3.0
37.0,2.0
38.0,3.0
39.0,4.0
41.0,2.0
42.0,4.0
44.0,2.0
46.0,3.0
47.0,3.0
49.0,4.0
51.0,3.0
52.0,3.0
54.0,3.0
56.0,4.0
57.0,3.0
58.0,3.0
59.0,2.0
60.0,3.0
61.0,3.0
62.0,3.0
65.0,3.0
66.0,3.0
67.0,4.0
69.0,3.0
70.0,3.0
71.0,3.0
72.0,4.0
73.0,2.0
74.0,2.0
75.0,3.0
76.0,4.0
77.0,4.0
79.0,3.0
80.0,3.0
81.0,2.0
82.0,3.0
84.0,2.0
85.0,4.0
87.0,4.0
88.0,2.0
89.0,3.0
90.0,3.0
92.0,3.0
95.0,2.0
97.0,3.0
