Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,500.0,-1.0,6.4519501214821595,0.645195012148216,1.0,Conflict,bet,lose,999.0,
0.0,0.0,1.0,1000.0,-1.0,7.943282347242814,2.382984704172844,1.0,Conflict,bet,win,1499.5,
0.0,0.0,2.0,1750.0,-1.0,9.395316496667354,4.697658248333677,1.0,Conflict,bet,lose,748.75,
0.0,0.0,3.0,2124.0,-2.0,9.957409174421109,6.970186422094776,1.0,Conflict,bet,lose,372.375,
0.0,0.0,4.0,2310.0,-2.0,10.211360153236424,9.190224137912782,1.0,Conflict,bet,lose,184.1875,
0.0,0.0,5.0,2402.0,-2.0,10.331702706746473,10.331702706746473,1.0,Not-conflict,bet,lose,90.09375,
0.0,0.0,6.0,2447.0,-2.0,10.389393386355172,11.42833272499069,1.0,Conflict,bet,win,2492.046875,
0.0,0.0,7.0,3693.0,-2.0,11.754760699597009,15.281188909476112,1.0,Conflict,bet,lose,1244.0234375,
0.0,0.0,8.0,4315.0,-2.0,12.31669650172359,18.475044752585383,1.0,Conflict,bet,win,1244.0234375,4315
1.0,0.0,0.0,500.0,-1.0,6.4519501214821595,0.645195012148216,1.0,Conflict,bet,win,1500.0,
1.0,0.0,1.0,1250.0,-1.0,8.493232323171236,2.547969696951371,1.0,Conflict,bet,win,2000.0,
1.0,0.0,2.0,2250.0,-2.0,10.131056921061827,5.065528460530913,1.0,Conflict,bet,win,3250.0,
1.0,0.0,3.0,3875.0,-2.0,11.925634972614464,8.347944480830124,1.0,Conflict,bet,lose,1623.0,
1.0,0.0,4.0,4686.0,-2.0,12.625270311199843,11.36274328007986,1.0,Conflict,bet,win,5497.5,
1.0,0.0,5.0,7435.0,-2.0,14.500543879705265,14.500543879705265,1.0,Not-conflict,bet,win,10183.75,
1.0,0.0,6.0,12527.0,-2.0,16.957199249791337,18.65291917477047,1.0,Conflict,bet,win,17618.875,
