Simulation,Trial
1.0,2.0
3.0,2.0
4.0,4.0
6.0,4.0
7.0,4.0
8.0,4.0
11.0,4.0
12.0,2.0
16.0,2.0
17.0,2.0
18.0,4.0
19.0,2.0
20.0,4.0
21.0,3.0
24.0,4.0
25.0,3.0
27.0,4.0
30.0,3.0
35.0,2.0
36.0,4.0
37.0,4.0
39.0,2.0
41.0,4.0
44.0,3.0
45.0,4.0
47.0,2.0
49.0,2.0
50.0,4.0
51.0,4.0
52.0,4.0
53.0,4.0
56.0,4.0
60.0,4.0
62.0,4.0
63.0,2.0
64.0,3.0
65.0,4.0
66.0,2.0
67.0,4.0
68.0,4.0
70.0,4.0
71.0,4.0
72.0,2.0
73.0,3.0
75.0,4.0
76.0,4.0
77.0,2.0
78.0,3.0
79.0,2.0
80.0,3.0
81.0,3.0
82.0,4.0
83.0,2.0
85.0,4.0
86.0,2.0
87.0,4.0
89.0,4.0
90.0,2.0
91.0,3.0
92.0,4.0
93.0,3.0
95.0,2.0
97.0,2.0
98.0,2.0
99.0,4.0
