Simulation,Trial
1.0,3.0
3.0,2.0
4.0,2.0
7.0,3.0
8.0,2.0
9.0,3.0
10.0,3.0
11.0,4.0
12.0,2.0
13.0,4.0
16.0,4.0
17.0,4.0
18.0,3.0
19.0,3.0
20.0,2.0
21.0,3.0
22.0,2.0
24.0,3.0
25.0,4.0
26.0,4.0
27.0,4.0
28.0,2.0
31.0,4.0
32.0,3.0
33.0,4.0
35.0,3.0
36.0,4.0
39.0,4.0
41.0,2.0
42.0,3.0
44.0,4.0
47.0,2.0
48.0,2.0
51.0,2.0
53.0,4.0
54.0,2.0
59.0,2.0
60.0,3.0
62.0,4.0
63.0,4.0
64.0,4.0
66.0,4.0
67.0,2.0
68.0,2.0
71.0,4.0
73.0,4.0
74.0,2.0
76.0,2.0
77.0,4.0
80.0,2.0
81.0,2.0
82.0,4.0
84.0,4.0
86.0,4.0
89.0,2.0
91.0,2.0
93.0,2.0
94.0,4.0
96.0,4.0
97.0,4.0
98.0,4.0
99.0,2.0
