Simulation,Trial
1.0,3.0
2.0,2.0
3.0,2.0
4.0,2.0
5.0,3.0
8.0,3.0
9.0,4.0
10.0,2.0
11.0,4.0
12.0,4.0
13.0,2.0
14.0,2.0
16.0,2.0
17.0,3.0
19.0,3.0
20.0,3.0
21.0,3.0
22.0,3.0
23.0,4.0
24.0,3.0
25.0,3.0
26.0,3.0
27.0,4.0
28.0,2.0
29.0,3.0
31.0,2.0
33.0,3.0
34.0,4.0
35.0,3.0
36.0,3.0
37.0,2.0
38.0,2.0
39.0,2.0
40.0,4.0
41.0,2.0
42.0,4.0
43.0,4.0
44.0,4.0
45.0,4.0
46.0,4.0
47.0,2.0
49.0,3.0
50.0,3.0
51.0,3.0
52.0,3.0
53.0,2.0
54.0,2.0
57.0,2.0
60.0,4.0
61.0,4.0
63.0,2.0
64.0,4.0
65.0,3.0
66.0,2.0
67.0,3.0
68.0,3.0
70.0,3.0
71.0,3.0
74.0,2.0
78.0,3.0
79.0,4.0
81.0,3.0
84.0,3.0
87.0,4.0
88.0,3.0
89.0,2.0
90.0,4.0
91.0,3.0
92.0,4.0
94.0,3.0
95.0,3.0
96.0,2.0
97.0,3.0
98.0,4.0
99.0,3.0
100.0,2.0
