Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,lose,688.0,
0.0,0.0,1.0,1044.0,-1308.0,0.9789860552038608,0.29369581656115823,1.0,Conflict,bet,lose,-964.0,-1308
1.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,win,1400.0,
1.0,0.0,1.0,1400.0,-9380.0,2.9041761722746138,0.8712528516823841,1.0,Conflict,bet,lose,-8680.0,-9380
2.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,win,1400.0,
2.0,0.0,1.0,1400.0,-9380.0,2.9041761722746138,0.8712528516823841,1.0,Conflict,bet,lose,-8680.0,-9380
3.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,lose,688.0,
3.0,0.0,1.0,1044.0,-1308.0,0.9789860552038608,0.29369581656115823,1.0,Conflict,bet,lose,-964.0,-1308
4.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,win,1400.0,
4.0,0.0,1.0,1400.0,-9380.0,2.9041761722746138,0.8712528516823841,1.0,Conflict,bet,win,2100.0,
4.0,0.0,2.0,2450.0,-1013428.0,23.10585088669922,11.55292544334961,1.0,Conflict,bet,lose,-1012378.0,-1013428
5.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,win,1400.0,
5.0,0.0,1.0,1400.0,-9380.0,2.9041761722746138,0.8712528516823841,1.0,Conflict,bet,win,2100.0,
5.0,0.0,2.0,2450.0,-1013428.0,23.10585088669922,11.55292544334961,1.0,Conflict,bet,win,3500.0,
5.0,0.0,3.0,4200.0,-69518144.0,170.3077172583278,119.21540208082946,1.0,Conflict,bet,win,5950.0,
5.0,0.0,4.0,7175.0,-3992659396.0,1239.22007166381,1115.2980644974289,1.0,Conflict,bet,lose,-3992656421.0,-3992659396
6.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,win,1400.0,
6.0,0.0,1.0,1400.0,-9380.0,2.9041761722746138,0.8712528516823841,1.0,Conflict,bet,lose,-8680.0,-9380
7.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,lose,688.0,
7.0,0.0,1.0,1044.0,-1308.0,0.9789860552038608,0.29369581656115823,1.0,Conflict,bet,lose,-964.0,-1308
8.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,lose,688.0,
8.0,0.0,1.0,1044.0,-1308.0,0.9789860552038608,0.29369581656115823,1.0,Conflict,bet,win,1388.0,
8.0,0.0,2.0,1738.0,-101079.0,6.4728704215828134,3.2364352107914067,1.0,Conflict,bet,lose,-100385.0,-101079
9.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,lose,688.0,
9.0,0.0,1.0,1044.0,-1308.0,0.9789860552038608,0.29369581656115823,1.0,Conflict,bet,lose,-964.0,-1308
10.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,lose,688.0,
10.0,0.0,1.0,1044.0,-1308.0,0.9789860552038608,0.29369581656115823,1.0,Conflict,bet,lose,-964.0,-1308
11.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,win,1400.0,
11.0,0.0,1.0,1400.0,-9380.0,2.9041761722746138,0.8712528516823841,1.0,Conflict,bet,win,2100.0,
11.0,0.0,2.0,2450.0,-1013428.0,23.10585088669922,11.55292544334961,1.0,Conflict,bet,lose,-1012378.0,-1013428
12.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,win,1400.0,
12.0,0.0,1.0,1400.0,-9380.0,2.9041761722746138,0.8712528516823841,1.0,Conflict,bet,lose,-8680.0,-9380
13.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,win,1400.0,
13.0,0.0,1.0,1400.0,-9380.0,2.9041761722746138,0.8712528516823841,1.0,Conflict,bet,win,2100.0,
13.0,0.0,2.0,2450.0,-1013428.0,23.10585088669922,11.55292544334961,1.0,Conflict,bet,lose,-1012378.0,-1013428
14.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,win,1400.0,
14.0,0.0,1.0,1400.0,-9380.0,2.9041761722746138,0.8712528516823841,1.0,Conflict,bet,lose,-8680.0,-9380
15.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,lose,688.0,
15.0,0.0,1.0,1044.0,-1308.0,0.9789860552038608,0.29369581656115823,1.0,Conflict,bet,win,1388.0,
15.0,0.0,2.0,1738.0,-101079.0,6.4728704215828134,3.2364352107914067,1.0,Conflict,bet,win,2432.0,
15.0,0.0,3.0,2954.0,-6545968.0,46.21827552008536,32.35279286405975,1.0,Conflict,bet,win,4170.0,
15.0,0.0,4.0,5039.0,-372262767.0,334.4726797586181,301.0254117827563,1.0,Conflict,bet,lose,-372260682.0,-372262767
16.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,lose,688.0,
16.0,0.0,1.0,1044.0,-1308.0,0.9789860552038608,0.29369581656115823,1.0,Conflict,bet,win,1388.0,
16.0,0.0,2.0,1738.0,-101079.0,6.4728704215828134,3.2364352107914067,1.0,Conflict,bet,lose,-100385.0,-101079
17.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,win,1400.0,
17.0,0.0,1.0,1400.0,-9380.0,2.9041761722746138,0.8712528516823841,1.0,Conflict,bet,win,2100.0,
17.0,0.0,2.0,2450.0,-1013428.0,23.10585088669922,11.55292544334961,1.0,Conflict,bet,win,3500.0,
17.0,0.0,3.0,4200.0,-69518144.0,170.3077172583278,119.21540208082946,1.0,Conflict,bet,win,5950.0,
17.0,0.0,4.0,7175.0,-3992659396.0,1239.22007166381,1115.2980644974289,1.0,Conflict,bet,lose,-3992656421.0,-3992659396
18.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,win,1400.0,
18.0,0.0,1.0,1400.0,-9380.0,2.9041761722746138,0.8712528516823841,1.0,Conflict,bet,win,2100.0,
18.0,0.0,2.0,2450.0,-1013428.0,23.10585088669922,11.55292544334961,1.0,Conflict,bet,lose,-1012378.0,-1013428
19.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,win,1400.0,
19.0,0.0,1.0,1400.0,-9380.0,2.9041761722746138,0.8712528516823841,1.0,Conflict,bet,win,2100.0,
19.0,0.0,2.0,2450.0,-1013428.0,23.10585088669922,11.55292544334961,1.0,Conflict,bet,win,3500.0,
19.0,0.0,3.0,4200.0,-69518144.0,170.3077172583278,119.21540208082946,1.0,Conflict,bet,win,5950.0,
19.0,0.0,4.0,7175.0,-3992659396.0,1239.22007166381,1115.2980644974289,1.0,Conflict,bet,lose,-3992656421.0,-3992659396
20.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,win,1400.0,
20.0,0.0,1.0,1400.0,-9380.0,2.9041761722746138,0.8712528516823841,1.0,Conflict,bet,win,2100.0,
20.0,0.0,2.0,2450.0,-1013428.0,23.10585088669922,11.55292544334961,1.0,Conflict,bet,win,3500.0,
20.0,0.0,3.0,4200.0,-69518144.0,170.3077172583278,119.21540208082946,1.0,Conflict,bet,lose,-69516394.0,-69518144
21.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,win,1400.0,
21.0,0.0,1.0,1400.0,-9380.0,2.9041761722746138,0.8712528516823841,1.0,Conflict,bet,lose,-8680.0,-9380
22.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,win,1400.0,
22.0,0.0,1.0,1400.0,-9380.0,2.9041761722746138,0.8712528516823841,1.0,Conflict,bet,win,2100.0,
22.0,0.0,2.0,2450.0,-1013428.0,23.10585088669922,11.55292544334961,1.0,Conflict,bet,lose,-1012378.0,-1013428
23.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,lose,688.0,
23.0,0.0,1.0,1044.0,-1308.0,0.9789860552038608,0.29369581656115823,1.0,Conflict,bet,lose,-964.0,-1308
24.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,lose,688.0,
24.0,0.0,1.0,1044.0,-1308.0,0.9789860552038608,0.29369581656115823,1.0,Conflict,bet,lose,-964.0,-1308
25.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,win,1400.0,
25.0,0.0,1.0,1400.0,-9380.0,2.9041761722746138,0.8712528516823841,1.0,Conflict,bet,win,2100.0,
25.0,0.0,2.0,2450.0,-1013428.0,23.10585088669922,11.55292544334961,1.0,Conflict,bet,win,3500.0,
25.0,0.0,3.0,4200.0,-69518144.0,170.3077172583278,119.21540208082946,1.0,Conflict,bet,lose,-69516394.0,-69518144
26.0,0.0,0.0,700.0,-12.0,0.2225388266840261,0.022253882668402614,1.0,Conflict,bet,win,1400.0,
