Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,lose,1000.0,
0.0,0.0,1.0,1000.0,-21.0,0.33131009608017653,0.09939302882405296,1.0,Conflict,bet,win,1500.0,
0.0,0.0,2.0,1750.0,-670.0,0.6111084595615298,0.3055542297807649,1.0,Conflict,bet,win,2500.0,
0.0,0.0,3.0,3000.0,-11579.0,1.102060211689755,0.7714421481828285,1.0,Conflict,bet,lose,-10329.0,-11579
1.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,lose,1000.0,
1.0,0.0,1.0,1000.0,-21.0,0.33131009608017653,0.09939302882405296,1.0,Conflict,bet,win,1500.0,
1.0,0.0,2.0,1750.0,-670.0,0.6111084595615298,0.3055542297807649,1.0,Conflict,bet,win,2500.0,
1.0,0.0,3.0,3000.0,-11579.0,1.102060211689755,0.7714421481828285,1.0,Conflict,bet,win,4250.0,
1.0,0.0,4.0,5125.0,-152190.0,1.9798840816449896,1.7818956734804907,1.0,Conflict,bet,lose,-150065.0,-152190
2.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,win,1500.0,
2.0,0.0,1.0,1250.0,-45.0,0.42291610587531786,0.12687483176259534,1.0,Conflict,bet,win,2000.0,
2.0,0.0,2.0,2250.0,-1561.0,0.8044931401241088,0.4022465700620544,1.0,Conflict,bet,lose,-561.0,-1561
3.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,win,1500.0,
3.0,0.0,1.0,1250.0,-45.0,0.42291610587531786,0.12687483176259534,1.0,Conflict,bet,win,2000.0,
3.0,0.0,2.0,2250.0,-1561.0,0.8044931401241088,0.4022465700620544,1.0,Conflict,bet,lose,-561.0,-1561
4.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,lose,1000.0,
4.0,0.0,1.0,1000.0,-21.0,0.33131009608017653,0.09939302882405296,1.0,Conflict,bet,lose,479.0,
4.0,0.0,2.0,1240.0,-210.0,0.4192161392039719,0.20960806960198594,1.0,Conflict,bet,win,1479.5,
4.0,0.0,3.0,1980.0,-2859.0,0.6994978574190961,0.48964850019336725,1.0,Conflict,bet,lose,-2119.25,-2859
5.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,win,1500.0,
5.0,0.0,1.0,1250.0,-45.0,0.42291610587531786,0.12687483176259534,1.0,Conflict,bet,lose,705.0,
5.0,0.0,2.0,1602.0,-498.0,0.5547987300378967,0.27739936501894835,1.0,Conflict,bet,win,1954.5,
5.0,0.0,3.0,2579.0,-6960.0,0.9340334695305947,0.6538234286714163,1.0,Conflict,bet,win,3556.25,
5.0,0.0,4.0,4357.0,-88115.0,1.6576997080947475,1.491929737285273,1.0,Conflict,bet,lose,-86336.875,-88115
6.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,lose,1000.0,
6.0,0.0,1.0,1000.0,-21.0,0.33131009608017653,0.09939302882405296,1.0,Conflict,bet,win,1500.0,
6.0,0.0,2.0,1750.0,-670.0,0.6111084595615298,0.3055542297807649,1.0,Conflict,bet,win,2500.0,
6.0,0.0,3.0,3000.0,-11579.0,1.102060211689755,0.7714421481828285,1.0,Conflict,bet,lose,-10329.0,-11579
7.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,lose,1000.0,
7.0,0.0,1.0,1000.0,-21.0,0.33131009608017653,0.09939302882405296,1.0,Conflict,bet,lose,479.0,
7.0,0.0,2.0,1240.0,-210.0,0.4192161392039719,0.20960806960198594,1.0,Conflict,bet,win,1479.5,
7.0,0.0,3.0,1980.0,-2859.0,0.6994978574190961,0.48964850019336725,1.0,Conflict,bet,lose,-2119.25,-2859
8.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,win,1500.0,
8.0,0.0,1.0,1250.0,-45.0,0.42291610587531786,0.12687483176259534,1.0,Conflict,bet,win,2000.0,
8.0,0.0,2.0,2250.0,-1561.0,0.8044931401241088,0.4022465700620544,1.0,Conflict,bet,lose,-561.0,-1561
9.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,win,1500.0,
9.0,0.0,1.0,1250.0,-45.0,0.42291610587531786,0.12687483176259534,1.0,Conflict,bet,lose,705.0,
9.0,0.0,2.0,1602.0,-498.0,0.5547987300378967,0.27739936501894835,1.0,Conflict,bet,lose,-145.5,-498
10.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,lose,1000.0,
10.0,0.0,1.0,1000.0,-21.0,0.33131009608017653,0.09939302882405296,1.0,Conflict,bet,lose,479.0,
10.0,0.0,2.0,1240.0,-210.0,0.4192161392039719,0.20960806960198594,1.0,Conflict,bet,lose,29.5,
10.0,0.0,3.0,1255.0,-616.0,0.42476713426313584,0.29733699398419505,1.0,Conflict,bet,lose,-601.25,-616
11.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,win,1500.0,
11.0,0.0,1.0,1250.0,-45.0,0.42291610587531786,0.12687483176259534,1.0,Conflict,bet,lose,705.0,
11.0,0.0,2.0,1602.0,-498.0,0.5547987300378967,0.27739936501894835,1.0,Conflict,bet,win,1954.5,
11.0,0.0,3.0,2579.0,-6960.0,0.9340334695305947,0.6538234286714163,1.0,Conflict,bet,lose,-5982.75,-6960
12.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,lose,1000.0,
12.0,0.0,1.0,1000.0,-21.0,0.33131009608017653,0.09939302882405296,1.0,Conflict,bet,lose,479.0,
12.0,0.0,2.0,1240.0,-210.0,0.4192161392039719,0.20960806960198594,1.0,Conflict,bet,win,1479.5,
12.0,0.0,3.0,1980.0,-2859.0,0.6994978574190961,0.48964850019336725,1.0,Conflict,bet,win,2719.75,
12.0,0.0,4.0,3340.0,-36013.0,1.2394051748674526,1.1154646573807074,1.0,Conflict,bet,lose,-34653.125,-36013
13.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,lose,1000.0,
13.0,0.0,1.0,1000.0,-21.0,0.33131009608017653,0.09939302882405296,1.0,Conflict,bet,lose,479.0,
13.0,0.0,2.0,1240.0,-210.0,0.4192161392039719,0.20960806960198594,1.0,Conflict,bet,lose,29.5,
13.0,0.0,3.0,1255.0,-616.0,0.42476713426313584,0.29733699398419505,1.0,Conflict,bet,win,1269.75,
13.0,0.0,4.0,1890.0,-5297.0,0.6647890910122238,0.5983101819110015,1.0,Conflict,bet,win,2524.875,
13.0,0.0,5.0,3152.0,-40979.0,1.1632899681102211,1.1632899681102211,1.0,Conflict,bet,lose,-39716.5625,-40979
14.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,win,1500.0,
14.0,0.0,1.0,1250.0,-45.0,0.42291610587531786,0.12687483176259534,1.0,Conflict,bet,win,2000.0,
14.0,0.0,2.0,2250.0,-1561.0,0.8044931401241088,0.4022465700620544,1.0,Conflict,bet,lose,-561.0,-1561
15.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,lose,1000.0,
15.0,0.0,1.0,1000.0,-21.0,0.33131009608017653,0.09939302882405296,1.0,Conflict,bet,win,1500.0,
15.0,0.0,2.0,1750.0,-670.0,0.6111084595615298,0.3055542297807649,1.0,Conflict,bet,lose,80.0,
15.0,0.0,3.0,1790.0,-2036.0,0.626405967375709,0.43848417716299626,1.0,Conflict,bet,win,1830.0,
15.0,0.0,4.0,2705.0,-17709.0,0.9840692543658462,0.8856623289292617,1.0,Conflict,bet,win,3620.0,
15.0,0.0,5.0,4515.0,-137378.0,1.7235752693910247,1.7235752693910247,1.0,Conflict,bet,win,6325.0,
15.0,0.0,6.0,7678.0,-1100227.0,3.0810312292808417,3.3891343522089263,1.0,Conflict,bet,win,10840.5,
15.0,0.0,7.0,13098.0,-11104974.0,5.5265859068933505,7.184561678961356,1.0,Conflict,bet,lose,-11099553.75,-11104974
16.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,lose,1000.0,
16.0,0.0,1.0,1000.0,-21.0,0.33131009608017653,0.09939302882405296,1.0,Conflict,bet,win,1500.0,
16.0,0.0,2.0,1750.0,-670.0,0.6111084595615298,0.3055542297807649,1.0,Conflict,bet,win,2500.0,
16.0,0.0,3.0,3000.0,-11579.0,1.102060211689755,0.7714421481828285,1.0,Conflict,bet,lose,-10329.0,-11579
17.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,win,1500.0,
17.0,0.0,1.0,1250.0,-45.0,0.42291610587531786,0.12687483176259534,1.0,Conflict,bet,lose,705.0,
17.0,0.0,2.0,1602.0,-498.0,0.5547987300378967,0.27739936501894835,1.0,Conflict,bet,lose,-145.5,-498
18.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,lose,1000.0,
18.0,0.0,1.0,1000.0,-21.0,0.33131009608017653,0.09939302882405296,1.0,Conflict,bet,lose,479.0,
18.0,0.0,2.0,1240.0,-210.0,0.4192161392039719,0.20960806960198594,1.0,Conflict,bet,win,1479.5,
18.0,0.0,3.0,1980.0,-2859.0,0.6994978574190961,0.48964850019336725,1.0,Conflict,bet,win,2719.75,
18.0,0.0,4.0,3340.0,-36013.0,1.2394051748674526,1.1154646573807074,1.0,Conflict,bet,win,4699.875,
18.0,0.0,5.0,5690.0,-299270.0,2.219869733270092,2.219869733270092,1.0,Conflict,bet,lose,-296920.0625,-299270
19.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,win,1500.0,
19.0,0.0,1.0,1250.0,-45.0,0.42291610587531786,0.12687483176259534,1.0,Conflict,bet,win,2000.0,
19.0,0.0,2.0,2250.0,-1561.0,0.8044931401241088,0.4022465700620544,1.0,Conflict,bet,lose,-561.0,-1561
20.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,win,1500.0,
20.0,0.0,1.0,1250.0,-45.0,0.42291610587531786,0.12687483176259534,1.0,Conflict,bet,lose,705.0,
20.0,0.0,2.0,1602.0,-498.0,0.5547987300378967,0.27739936501894835,1.0,Conflict,bet,lose,-145.5,-498
21.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,lose,1000.0,
21.0,0.0,1.0,1000.0,-21.0,0.33131009608017653,0.09939302882405296,1.0,Conflict,bet,lose,479.0,
21.0,0.0,2.0,1240.0,-210.0,0.4192161392039719,0.20960806960198594,1.0,Conflict,bet,lose,29.5,
21.0,0.0,3.0,1255.0,-616.0,0.42476713426313584,0.29733699398419505,1.0,Conflict,bet,win,1269.75,
21.0,0.0,4.0,1890.0,-5297.0,0.6647890910122238,0.5983101819110015,1.0,Conflict,bet,lose,-4662.125,-5297
22.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,lose,1000.0,
22.0,0.0,1.0,1000.0,-21.0,0.33131009608017653,0.09939302882405296,1.0,Conflict,bet,lose,479.0,
22.0,0.0,2.0,1240.0,-210.0,0.4192161392039719,0.20960806960198594,1.0,Conflict,bet,win,1479.5,
22.0,0.0,3.0,1980.0,-2859.0,0.6994978574190961,0.48964850019336725,1.0,Conflict,bet,win,2719.75,
22.0,0.0,4.0,3340.0,-36013.0,1.2394051748674526,1.1154646573807074,1.0,Conflict,bet,lose,-34653.125,-36013
23.0,0.0,0.0,500.0,0.0,0.15520576729144064,0.015520576729144066,1.0,Not_conflict,bet,win,1500.0,
23.0,0.0,1.0,1250.0,-45.0,0.42291610587531786,0.12687483176259534,1.0,Conflict,bet,lose,705.0,
23.0,0.0,2.0,1602.0,-498.0,0.5547987300378967,0.27739936501894835,1.0,Conflict,bet,win,1954.5,
