Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,200.0,-29.0,292.8897378734687,29.28897378734687,1.0,Conflict,bet,lose,171.0,
0.0,0.0,1.0,286.0,-126.0,429.758413270566,128.9275239811698,1.0,Conflict,bet,lose,-40.5,-126
1.0,0.0,0.0,200.0,-29.0,292.8897378734687,29.28897378734687,1.0,Conflict,bet,win,400.0,
1.0,0.0,1.0,400.0,-181.0,615.7555156047798,184.72665468143393,1.0,Conflict,bet,lose,19.0,
1.0,0.0,2.0,410.0,-309.0,632.272501954454,316.136250977227,1.0,Conflict,bet,lose,-299.5,-309
2.0,0.0,0.0,200.0,-29.0,292.8897378734687,29.28897378734687,1.0,Conflict,bet,lose,171.0,
2.0,0.0,1.0,286.0,-126.0,429.758413270566,128.9275239811698,1.0,Conflict,bet,lose,-40.5,-126
3.0,0.0,0.0,200.0,-29.0,292.8897378734687,29.28897378734687,1.0,Conflict,bet,lose,171.0,
3.0,0.0,1.0,286.0,-126.0,429.758413270566,128.9275239811698,1.0,Conflict,bet,win,371.5,
3.0,0.0,2.0,472.0,-359.0,735.3021274800527,367.65106374002636,1.0,Conflict,bet,win,657.75,
3.0,0.0,3.0,801.0,-883.0,1296.2657828647657,907.386048005336,1.0,Conflict,bet,lose,-554.125,-883
4.0,0.0,0.0,200.0,-29.0,292.8897378734687,29.28897378734687,1.0,Conflict,bet,lose,171.0,
4.0,0.0,1.0,286.0,-126.0,429.758413270566,128.9275239811698,1.0,Conflict,bet,lose,-40.5,-126
5.0,0.0,0.0,200.0,-29.0,292.8897378734687,29.28897378734687,1.0,Conflict,bet,lose,171.0,
5.0,0.0,1.0,286.0,-126.0,429.758413270566,128.9275239811698,1.0,Conflict,bet,lose,-40.5,-126
6.0,0.0,0.0,200.0,-29.0,292.8897378734687,29.28897378734687,1.0,Conflict,bet,win,400.0,
6.0,0.0,1.0,400.0,-181.0,615.7555156047798,184.72665468143393,1.0,Conflict,bet,win,600.0,
6.0,0.0,2.0,700.0,-547.0,1121.8766239038916,560.9383119519458,1.0,Conflict,bet,win,1000.0,
6.0,0.0,3.0,1200.0,-1360.0,1999.3199324689556,1399.5239527282688,1.0,Conflict,bet,lose,-860.0,-1360
7.0,0.0,0.0,200.0,-29.0,292.8897378734687,29.28897378734687,1.0,Conflict,bet,lose,171.0,
7.0,0.0,1.0,286.0,-126.0,429.758413270566,128.9275239811698,1.0,Conflict,bet,win,371.5,
7.0,0.0,2.0,472.0,-359.0,735.3021274800527,367.65106374002636,1.0,Conflict,bet,win,657.75,
7.0,0.0,3.0,801.0,-883.0,1296.2657828647657,907.386048005336,1.0,Conflict,bet,lose,-554.125,-883
